return_1,return_3,return_6,return_12,ema_spread_atr,ema_fast_slope_atr,atr_pct,volatility_12,volume_zscore,body_fraction,upper_wick_fraction,lower_wick_fraction,regime_spread_bps,momentum_bps,hour_sin,hour_cos,weekend,entry_run_return_bps,relative_volume,candidate_id,timestamp,strategy_version,symbol,entry_price,atr,stop_price,target_price,max_hold_bars,label_status,maturity_timestamp,exit_price,exit_reason,ambiguous_same_bar,target_hit_first,gross_return,net_return,positive_net,bars_held,mfe_return,mae_return,initial_stop_price,final_dynamic_stop,breakeven_armed,trailing_armed,planted_quality,planted_target,resolution_delay_bars
0.001200000000000312,0.003303621320000394,0.0030563874038256333,0.0037125971980611627,1.284140436740745,0.2584354611657778,0.0017262160252923516,0.0005012335561878836,5.0477986541674,0.8800000000000339,0.05999999999998306,0.05999999999998306,22.271051359123994,37.125971980611624,-0.8660254037844384,-0.5000000000000004,0.0,33.03621320000394,2.0985192889140403,2e97d6c001b84e65bb51a358,2022-01-12 16:00:00+00:00,selective_long_5m_v1,BTCUSDT,31541.51336881609,54.44746583922328,31459.842170057254,31677.63203341415,48,MATURED,2022-01-12 16:40:00+00:00,31677.63203341415,profit_target,False,True,0.004315540063230872,0.0014155400632308718,1,8,0.004332802223483867,-6.904864101175967e-05,31459.842170057254,31587.503666742283,True,True,1,1,8
0.0012000000000000899,0.00330362131999995,0.003480713351476483,0.004847929457463929,1.526749267476734,0.2924657482788262,0.0017430925218532881,0.00045617712968476525,5.048445343389075,0.8799999999999297,0.06000000000003515,0.06000000000003515,26.75889332559578,48.47929457463928,-0.25881904510252157,0.9659258262890681,0.0,33.036213199999494,2.098687551016832,8157c295920f8068e22bd88a,2022-01-14 23:00:00+00:00,selective_long_5m_v1,BTCUSDT,31915.3442807227,55.63139794810085,31831.89718380055,32054.422775592953,48,MATURED,2022-01-15 03:00:00+00:00,31941.45126608918,time_exit,False,False,0.0008180073239019148,-0.002081992676098085,0,48,0.0009088512559998208,-0.00012820089915421828,31831.89718380055,31831.89718380055,False,False,1,1,180
0.0008600000000000829,0.0024219501228801565,0.002599826312347453,0.0033286060135258033,1.2533311155393343,0.2055987254578553,0.0017258219287606554,0.00035842906545810373,4.580801026313178,0.6399999999999021,0.18000000000004898,0.18000000000004898,21.71963025054069,33.28606013525803,0.4226182617406994,0.9063077870366499,0.0,24.219501228801565,1.2917086400992919,c2e5b6772b945c46b4af0973,2022-01-21 01:40:00+00:00,selective_long_5m_v1,BTCUSDT,33200.771359327424,57.29861926369598,33114.82343043188,33344.01790748666,48,MATURED,2022-01-21 02:20:00+00:00,33114.82343043188,stop_loss,False,False,-0.002588732893140877,-0.005488732893140877,0,8,6.903287715043227e-05,-0.0026059911124285406,33114.82343043188,33114.82343043188,False,False,0,0,8
0.0008600000000000829,0.0024219501228799345,0.0023841227791387976,0.0035852855568370146,1.1851683449528405,0.21269646618107446,0.0017354850632170097,0.00036418703669562817,4.580807850326694,0.6400000000000582,0.17999999999997088,0.17999999999997088,20.652829064340406,35.852855568370146,0.7660444431189783,-0.642787609686539,1.0,24.219501228799345,1.291795990572444,d0a93e0b0b627ecd76714dd1,2022-01-23 08:40:00+00:00,selective_long_5m_v1,BTCUSDT,33502.42914150588,58.142965356569725,33415.214693471025,33647.786554897306,48,MATURED,2022-01-23 09:20:00+00:00,33415.214693471025,stop_loss,False,False,-0.0026032275948255634,-0.005503227594825563,0,8,6.941940252880308e-05,-0.0026205824454578197,33415.214693471025,33415.214693471025,False,False,0,0,8
0.0012000000000000899,0.003303621320000172,0.003564095017910107,0.0044182969361943325,1.223817783003451,0.2766415387351862,0.0017204986477206655,0.00044667638096522575,5.049356731579675,0.8800000000001265,0.059999999999936764,0.059999999999936764,21.155694463421693,44.18296936194332,-0.8191520442889916,-0.5735764363510464,0.0,33.03621320000172,2.0983856752383443,1bf64bcf9b455be2855545cb,2022-01-25 15:40:00+00:00,selective_long_5m_v1,BTCUSDT,33791.59170244725,58.138387828389355,33704.384120704664,33936.937672018226,48,MATURED,2022-01-25 16:20:00+00:00,33936.937672018226,profit_target,False,True,0.004301246619301757,0.0014012466193017575,1,8,0.004318451605779039,-6.881994590879348e-05,33704.384120704664,33839.31594014152,True,True,1,1,8
0.0012000000000000899,0.003303621320000172,0.0034238074733898838,0.003291199494253716,1.2020186799239478,0.26649237114013224,0.0017279119458903699,0.0005376609319174328,5.0488760198584055,0.8800000000001138,0.05999999999994309,0.05999999999994309,20.866008248550116,32.91199494253716,-0.8660254037844386,0.5000000000000001,0.0,33.03621320000172,2.0982608421351108,2e1478dcc4cdf0c3e31c53f3,2022-03-17 20:00:00+00:00,selective_long_5m_v1,BTCUSDT,37547.68614076291,64.87909542316652,37450.36749762816,37709.88387932083,48,MATURED,2022-03-17 23:00:00+00:00,37709.88387932083,profit_target,False,True,0.00431977986472587,0.0014197798647258703,1,36,0.004337058984184905,-6.911647783569563e-05,37450.36749762816,37613.85346026764,True,True,1,1,36
0.0008600000000000829,0.0024219501228801565,0.0028340265701263245,0.0035546071318193206,1.157958687630599,0.21886471725822484,0.0017313410451104002,0.0003566393757903109,4.582280772370162,0.640000000000006,0.179999999999997,0.179999999999997,20.130526427855067,35.546071318193206,0.258819045102521,-0.9659258262890682,0.0,24.219501228801565,1.2917529360920743,400a74503afad5427366103f,2022-04-07 11:00:00+00:00,selective_long_5m_v1,BTCUSDT,36212.81982818697,62.69674132772785,36118.77471619538,36369.56168150629,48,MATURED,2022-04-07 12:00:00+00:00,36208.6368733724,trend_reversal,False,False,-0.00011551033126988575,-0.0030155103312698855,0,12,6.92536418045453e-05,-0.00020190327391833574,36118.77471619538,36118.77471619538,False,False,0,0,180
0.0012000000000000899,0.00330362131999995,0.0029315085675896135,0.0031357009309216366,1.3922418442754478,0.24914897932890742,0.0017210518776065744,0.0005105698446069204,5.049590714858233,0.8800000000000368,0.05999999999998163,0.05999999999998163,24.07567245589437,31.357009309216366,-0.8191520442889918,0.573576436351046,0.0,33.036213199999494,2.098373112458014,7d1f4a9fc89b67bee689351b,2022-04-28 20:20:00+00:00,selective_long_5m_v1,BTCUSDT,34897.685821583946,60.06072770736138,34807.5947300229,35047.83764085235,48,MATURED,2022-04-28 23:20:00+00:00,35047.83764085235,profit_target,False,True,0.004302629694016291,0.0014026296940162913,1,36,0.004319840212792414,-6.884207510438056e-05,34807.5947300229,34956.66075907841,True,True,1,1,36
0.0012000000000000899,0.00330362131999995,0.003564231466039569,0.0035695824358354944,1.3662756298072218,0.2736749415943649,0.0017521651166538654,0.000512579694507742,5.048973664643941,0.879999999999959,0.0600000000000205,0.0600000000000205,24.060460879409273,35.69582435835494,0.8660254037844387,-0.4999999999999998,0.0,33.036213199999494,2.098459323464107,90c69eadf3b243871f64d584,2022-06-08 08:00:00+00:00,selective_long_5m_v1,BTCUSDT,28659.2546773716,50.215746314989644,28583.931057899114,28784.794043159072,48,MATURED,2022-06-08 08:40:00+00:00,28784.794043159072,profit_target,False,True,0.004380412791634702,0.0014804127916347026,1,8,0.004397934442801121,-7.008660466623073e-05,28583.931057899114,28702.116062914305,True,True,1,1,8
0.000860000000000305,0.0024219501228803786,0.002308987384632921,0.004524906795487782,1.5861381840388642,0.23239638370937307,0.0018169450596090151,0.00035269542929316307,4.565290985288868,0.6399999999999727,0.18000000000001365,0.18000000000001365,28.97002835200224,45.249067954877816,-0.9961946980917455,-0.08715574274765825,0.0,24.219501228803786,1.2917150015657288,4ef2d7e2bc2e531d81c9b5fc,2022-06-16 17:40:00+00:00,selective_long_5m_v1,BTCUSDT,27779.980191751063,50.47469776543839,27704.268145102906,27906.16693616466,48,MATURED,2022-06-16 18:40:00+00:00,27776.290532789095,trend_reversal,False,False,-0.00013281719196700514,-0.003032817191967005,0,12,0.0001310114769599302,-0.00020549499435140728,27704.268145102906,27704.268145102906,False,False,0,0,180
0.0008600000000000829,0.0024219501228801565,0.0016225587059748303,0.004875267469334199,1.178896657416177,0.19807023293614365,0.001930297226105582,0.0004374753061626022,4.564243717277395,0.6400000000000361,0.17999999999998192,0.17999999999998192,22.856284811594296,48.75267469334199,-0.6427876096865389,-0.7660444431189783,0.0,24.219501228801565,1.2918435353845865,7f5e71ef665e36e799c06701,2022-06-23 14:40:00+00:00,selective_long_5m_v1,BTCUSDT,26986.919622670146,52.092776088774485,26908.780458536985,27117.151562892082,48,MATURED,2022-06-23 14:50:00+00:00,27117.151562892082,profit_target,False,True,0.004825743065264065,0.0019257430652640656,1,2,0.004845046037525114,-7.721188904419307e-05,26908.780458536985,26989.61831463241,True,False,0,1,2
