open_time,open,high,low,close,volume
2022-01-01 00:00:00+00:00,30000.0,30035.802596489855,29970.0,30005.796799690168,101.13713834941795
2022-01-01 00:05:00+00:00,30005.796799690168,30046.07782246823,29975.791002890477,30016.061760707526,101.66721914351098
2022-01-01 00:10:00+00:00,30016.061760707526,30046.07782246823,29970.860022795958,30000.860883679637,101.63283363585569
2022-01-01 00:15:00+00:00,30000.860883679637,30030.861744563314,29967.29903676334,29997.296333096434,101.5801191181013
2022-01-01 00:20:00+00:00,29997.296333096434,30027.29362942953,29965.96584993013,29995.961811741872,102.40979547907183
2022-01-01 00:25:00+00:00,29995.961811741872,30032.420179012322,29965.96584993013,30002.417761251076,101.89116641242856
2022-01-01 00:30:00+00:00,30002.417761251076,30032.420179012322,29970.554377414937,30000.554932347284,101.9192356896226
2022-01-01 00:35:00+00:00,30000.554932347284,30042.124739043902,29970.554377414937,30012.11262641749,102.07646186572555
2022-01-01 00:40:00+00:00,30012.11262641749,30047.415233400458,29982.100513791072,30017.397835564894,101.514945621697
2022-01-01 00:45:00+00:00,30017.397835564894,30058.300773446004,29987.38043772933,30028.272500945062,101.88616152013692
2022-01-01 00:50:00+00:00,30028.272500945062,30061.290256400316,29998.244228444117,30031.258997402918,102.00271886236956
2022-01-01 00:55:00+00:00,30031.258997402918,30064.810220475032,30001.227738405516,30034.775445030005,101.81944357369152
2022-01-01 01:00:00+00:00,30034.775445030005,30064.810220475032,30002.490509685256,30032.523032717974,101.82441139834724
2022-01-01 01:05:00+00:00,30032.523032717974,30063.92734161095,30002.490509685256,30033.89344816279,101.76830227945342
2022-01-01 01:10:00+00:00,30033.89344816279,30064.17314343878,30003.85955471463,30034.13900443435,102.14863581903113
2022-01-01 01:15:00+00:00,30034.13900443435,30071.64427763384,30004.104865429916,30041.602674958885,101.85405772071091
2022-01-01 01:20:00+00:00,30041.602674958885,30071.64427763384,30007.14004818086,30037.177225406267,101.88556534778917
2022-01-01 01:25:00+00:00,30037.177225406267,30067.21440263167,30002.02030152246,30032.052353876337,101.77338986069924
2022-01-01 01:30:00+00:00,30032.052353876337,30072.106936462696,30002.02030152246,30042.06487159111,101.82259701791762
2022-01-01 01:35:00+00:00,30042.06487159111,30072.106936462696,30011.169790664313,30041.21100166598,101.50960418439746
2022-01-01 01:40:00+00:00,30041.21100166598,30072.69159321306,30011.169790664313,30042.648944268796,101.98578115098344
2022-01-01 01:45:00+00:00,30042.648944268796,30072.69159321306,30011.04477207847,30041.085857936407,101.53180980456895
2022-01-01 01:50:00+00:00,30041.085857936407,30074.343377504734,30011.04477207847,30044.299078426313,102.01253635714266
2022-01-01 01:55:00+00:00,30044.299078426313,30077.09400202946,30014.254779347888,30047.046955074387,102.02965555434466
2022-01-01 02:00:00+00:00,30047.046955074387,30077.09400202946,30016.946438190153,30046.993431621773,101.95705381018226
2022-01-01 02:05:00+00:00,30046.993431621773,30080.131940056,30016.946438190153,30050.081858197806,101.94829616256071
2022-01-01 02:10:00+00:00,30050.081858197806,30080.131940056,30017.67442741615,30047.722149565714,101.58103790604171
2022-01-01 02:15:00+00:00,30047.722149565714,30084.527929952354,30017.67442741615,30054.47345649586,101.97931086407988
2022-01-01 02:20:00+00:00,30054.47345649586,30091.39979359063,30024.418983039363,30061.338455135497,102.08216222856414
2022-01-01 02:25:00+00:00,30061.338455135497,30091.39979359063,30026.437834871067,30056.494329200268,102.211403134612
2022-01-01 02:30:00+00:00,30056.494329200268,30086.550823529466,30026.025223653894,30056.081304958854,101.73323562260897
2022-01-01 02:35:00+00:00,30056.081304958854,30090.656793899823,30026.025223653894,30060.596197702125,102.41309161996354
2022-01-01 02:40:00+00:00,30060.596197702125,30090.656793899823,30028.359621912023,30058.418039951976,102.2261230206728
2022-01-01 02:45:00+00:00,30058.418039951976,30098.098979240833,30028.359621912023,30068.030948292544,101.96476838204802
2022-01-01 02:50:00+00:00,30068.030948292544,30098.098979240833,30036.960578134185,30067.027605739924,102.09252339228846
2022-01-01 02:55:00+00:00,30067.027605739924,30108.295071523688,30036.960578134185,30078.216854669023,101.79564019838034
2022-01-01 03:00:00+00:00,30078.216854669023,30108.295071523688,30047.781487276017,30077.85934662264,101.86839317967328
2022-01-01 03:05:00+00:00,30077.85934662264,30110.42876887048,30047.781487276017,30080.34842045003,102.41272599360394
2022-01-01 03:10:00+00:00,30080.34842045003,30113.25507687614,30050.26807202958,30083.171904971172,101.77355884054818
2022-01-01 03:15:00+00:00,30083.171904971172,30115.303102292764,30053.0887330662,30085.21788440836,102.04894368833
2022-01-01 03:20:00+00:00,30085.21788440836,30115.303102292764,30053.72841386408,30083.81222609017,101.96686987401354
2022-01-01 03:25:00+00:00,30083.81222609017,30113.896038316256,30052.269577025112,30082.351928954067,101.57032495832335
2022-01-01 03:30:00+00:00,30082.351928954067,30118.67356691985,30052.269577025112,30088.584981937915,102.29223228004622
2022-01-01 03:35:00+00:00,30088.584981937915,30118.67356691985,30055.97747832265,30086.063541864514,102.06292829051515
2022-01-01 03:40:00+00:00,30086.063541864514,30116.149605406375,30054.239786301612,30084.324110412024,102.40294938264518
2022-01-01 03:45:00+00:00,30084.324110412024,30117.770895645575,30054.239786301612,30087.683212433145,102.3542249315812
2022-01-01 03:50:00+00:00,30087.683212433145,30118.624926345336,30057.59552922071,30088.536389955385,102.07368968167482
2022-01-01 03:55:00+00:00,30088.536389955385,30118.888402452605,30058.44785356543,30088.79960284976,102.67912032264496
2022-01-01 04:00:00+00:00,30088.79960284976,30120.140491983006,30058.710803246908,30090.05044154147,102.24696180472183
2022-01-01 04:05:00+00:00,30090.05044154147,30120.140491983006,30057.99643168728,30088.084516203482,101.99816126622005
2022-01-01 04:10:00+00:00,30088.084516203482,30118.17260071968,30052.46538786064,30082.547935796436,102.41086124067364
2022-01-01 04:15:00+00:00,30082.547935796436,30112.630483732228,30049.29612905074,30079.375504555297,102.32249496667382
2022-01-01 04:20:00+00:00,30079.375504555297,30120.679814191444,30049.29612905074,30090.58922496648,101.81776526512357
2022-01-01 04:25:00+00:00,30090.58922496648,30120.679814191444,30058.40183536164,30088.49032568733,102.21019749529492
2022-01-01 04:30:00+00:00,30088.49032568733,30135.915972235834,30058.40183536164,30105.810162073765,102.32143126256038
2022-01-01 04:35:00+00:00,30105.810162073765,30135.915972235834,30075.42022306875,30105.52574881757,102.10142505871978
2022-01-01 04:40:00+00:00,30105.52574881757,30146.086721447755,30075.42022306875,30115.970750697063,102.06492974265585
2022-01-01 04:45:00+00:00,30115.970750697063,30146.086721447755,30075.53185356367,30105.637491054724,102.57486120397573
2022-01-01 04:50:00+00:00,30105.637491054724,30135.743128545775,30073.220769147098,30103.32409324034,102.462061924983
2022-01-01 04:55:00+00:00,30103.32409324034,30147.83434192261,30073.220769147098,30117.71662529732,102.38159097620067
2022-01-01 05:00:00+00:00,30117.71662529732,30150.115042594945,30087.598908672022,30119.9950475474,102.99597260893141
