return_1,return_3,return_6,return_12,ema_spread_atr,ema_fast_slope_atr,atr_pct,volatility_12,volume_zscore,body_fraction,upper_wick_fraction,lower_wick_fraction,regime_spread_bps,momentum_bps,hour_sin,hour_cos,weekend,entry_run_return_bps,relative_volume,candidate_id,timestamp,strategy_version,symbol,entry_price,atr,stop_price,target_price,max_hold_bars,label_status,maturity_timestamp,exit_price,exit_reason,ambiguous_same_bar,target_hit_first,gross_return,net_return,positive_net,bars_held,mfe_return,mae_return,planted_quality,planted_target,resolution_delay_bars
0.0008600000000000829,0.0024219501228799345,0.0024677604815974696,0.0031026321069631546,1.7873406138908943,0.18557534465381068,0.0019417271164691905,0.00032599663542825103,4.584498409019126,0.6400000000000445,0.1799999999999777,0.1799999999999777,34.89554109545434,31.026321069631546,-0.9961946980917455,-0.08715574274765825,1.0,24.219501228799345,1.291735113524279,52da42ab1faeb2ba5601b48b,2022-01-02 17:40:00+00:00,selective_long_5m_v1,BTCUSDT,31604.55525911601,61.36742195057452,31512.504126190146,31757.973813992445,48,MATURED,2022-01-02 18:20:00+00:00,31512.504126190146,stop_loss,False,False,-0.002912590674703841,-0.005812590674703841,0,8.0,,,0,0,8
0.0008600000000000829,0.0024219501228801565,0.002471526237135757,0.003029683815690465,1.7892084226516565,0.1847454349120888,0.001937844750462343,0.00032913193376748594,4.585075663955053,0.64000000000004,0.17999999999998,0.17999999999998,34.86159792431165,30.29683815690465,-0.9659258262890683,-0.25881904510252063,0.0,24.219501228801565,1.2917645122509553,82341f107cadda9bc58e3eb7,2022-01-03 17:00:00+00:00,selective_long_5m_v1,BTCUSDT,32530.701498538707,63.03944912780071,32436.142324847006,32688.30012135821,48,MATURED,2022-01-03 21:00:00+00:00,32511.870674909474,time_exit,False,False,-0.0005788631281153922,-0.003478863128115392,0,48.0,,,0,0,180
0.0012000000000000899,0.003303621320000172,0.0032955401583190103,0.003974085641129221,2.3717948652900502,0.24393312484806914,0.001946828682189644,0.00045243720413853564,5.049471824083661,0.8799999999999617,0.06000000000001912,0.06000000000001912,46.511029852118746,39.740856411292214,-0.9063077870366497,-0.42261826174069994,0.0,33.03621320000172,2.0984743354667654,89f396d7c4eacaf40811147e,2022-01-04 16:20:00+00:00,selective_long_5m_v1,BTCUSDT,33523.46319216976,65.26443966884489,33425.56653266649,33686.62429134187,48,MATURED,2022-01-04 16:30:00+00:00,33425.56653266649,stop_loss,False,False,-0.00292024302328453,-0.00582024302328453,0,2.0,,,1,0,2
0.0008600000000000829,0.0024219501228801565,0.002488046031272173,0.0031280215332403216,1.7876241611528383,0.18525746677189112,0.0019401641206977516,0.00032530193533199746,4.585252548280387,0.6400000000000376,0.17999999999998115,0.17999999999998115,34.872729785278,31.280215332403216,-0.8191520442889916,-0.5735764363510464,0.0,24.219501228801565,1.2917845744375573,74917b14f7783eb9a840567e,2022-01-05 15:40:00+00:00,selective_long_5m_v1,BTCUSDT,34504.876152255805,66.9451226997262,34404.45846820621,34672.23895900512,48,MATURED,2022-01-05 19:40:00+00:00,34489.53768165769,time_exit,False,False,-0.00044453052172777063,-0.0033445305217277704,0,48.0,,,0,0,180
0.0012000000000000899,0.003303621320000172,0.0033954377629232813,0.0040299706504849375,2.405722719229538,0.24582762288579194,0.0019560795984329164,0.0004500580024167496,5.049258547229689,0.87999999999997,0.06000000000001501,0.06000000000001501,47.406311699411674,40.299706504849375,-0.7071067811865471,-0.7071067811865479,0.0,33.03621320000172,2.09850490687441,b2c299552c4d85c9d42199ba,2022-01-06 15:00:00+00:00,selective_long_5m_v1,BTCUSDT,35590.16593540601,69.61719749108985,35485.74013916938,35764.20892913373,48,MATURED,2022-01-06 15:10:00+00:00,35764.20892913373,profit_target,False,True,0.004890198996082118,0.001990198996082118,1,2.0,,,1,1,2
0.0008600000000000829,0.0024219501228799345,0.0025175325486288536,0.0032753640143170504,1.939253598144774,0.18902389256117,0.0019597941166903396,0.00031961159658684327,4.584786471506287,0.6399999999999586,0.1800000000000207,0.1800000000000207,38.22855628587973,32.7536401431705,-0.5735764363510458,-0.819152044288992,0.0,24.219501228799345,1.291800275798045,b3ac9c0d1244f66c426aff3d,2022-01-07 14:20:00+00:00,selective_long_5m_v1,BTCUSDT,36678.44019032407,71.88219129437562,36570.616903382506,36858.14566856001,48,MATURED,2022-01-07 18:20:00+00:00,36657.258717865196,time_exit,False,False,-0.0005774910914686515,-0.0034774910914686513,0,48.0,,,0,0,180
0.0008600000000000829,0.0024219501228799345,0.0024793831328195903,0.003223312485896468,2.430670172963161,0.18803190612274412,0.00195503256420011,0.00032219226458777715,4.585065786604354,0.639999999999977,0.18000000000001146,0.18000000000001146,47.84448651132589,32.23312485896468,-0.4226182617406993,-0.90630778703665,1.0,24.219501228799345,1.291830248654438,41aa52a244e38e429049b13d,2022-01-08 13:40:00+00:00,selective_long_5m_v1,BTCUSDT,37832.08801860788,73.96296404806323,37721.14357253579,38016.995428728034,48,MATURED,2022-01-08 17:40:00+00:00,37866.27574105331,time_exit,False,False,0.0009036699858757657,-0.001996330014124234,0,48.0,,,0,1,180
0.0012000000000000899,0.00330362131999995,0.003387743503938667,0.004058647334792331,2.350054527365743,0.2457600424798327,0.0019565327430009663,0.0004483895386295427,5.04915458826832,0.879999999999989,0.060000000000005466,0.060000000000005466,46.31502590418668,40.58647334792332,-0.2588190451025208,-0.9659258262890683,1.0,33.036213199999494,2.0985862667795927,5c992b281cf8da584473ddc6,2022-01-09 13:00:00+00:00,selective_long_5m_v1,BTCUSDT,39087.260897866654,76.47550578089745,38972.547639195305,39278.4496623189,48,MATURED,2022-01-09 17:00:00+00:00,39127.83291403036,time_exit,False,False,0.0010379856564961543,-0.0018620143435038455,0,48.0,,,1,1,180
0.0008600000000000829,0.0024219501228801565,0.002518350119822932,0.0032261922947209865,2.2338154210300374,0.18792035761687947,0.0019539157402031835,0.0003213174875096295,4.584516512826095,0.6400000000000323,0.17999999999998387,0.17999999999998387,43.92731098354696,32.26192294720987,-0.08715574274765794,-0.9961946980917455,0.0,24.219501228801565,1.2918140880858264,7028e7a5b78353b4c12df540,2022-01-10 12:20:00+00:00,selective_long_5m_v1,BTCUSDT,40299.073948350524,78.74099490329414,40180.962455995585,40495.92643560876,48,MATURED,2022-01-10 12:30:00+00:00,40180.962455995585,stop_loss,False,False,-0.0029308736103047517,-0.0058308736103047515,0,2.0,,,0,0,2
0.001200000000000312,0.003303621320000172,0.0034018911375102157,0.004132343205159206,2.0435295603371406,0.2473034278909863,0.0019669563986971727,0.0004455661344365349,5.049012441459455,0.8799999999999127,0.060000000000043636,0.060000000000043636,40.466254037738736,41.32343205159206,0.0871557427476582,-0.9961946980917455,0.0,33.03621320000172,2.0985867803424574,2c3c1b32479879d0f6781363,2022-01-11 11:40:00+00:00,selective_long_5m_v1,BTCUSDT,41622.378580882076,81.86940387866214,41499.57447506408,41827.052090578734,48,MATURED,2022-01-11 14:40:00+00:00,41827.052090578734,profit_target,False,True,0.004917390996743043,0.002017390996743043,1,36.0,,,1,1,36
