open_time,open,high,low,close,volume
2022-01-01 00:00:00+00:00,30000.0,30040.85425417922,29962.742646340448,30003.59243902729,101.0080856354051
2022-01-01 00:05:00+00:00,30003.59243902729,30042.894522632865,29966.733927302274,30006.03301273638,100.93191497309792
2022-01-01 00:10:00+00:00,30006.03301273638,30047.177920787675,29968.695011624946,30009.835188439672,100.89300646868786
2022-01-01 00:15:00+00:00,30009.835188439672,30049.082301857117,29972.98536407377,30012.229537410454,101.12172654486957
2022-01-01 00:20:00+00:00,30012.229537410454,30054.091583067933,29974.700280008576,30016.556914430417,101.03155838939172
2022-01-01 00:25:00+00:00,30016.556914430417,30056.39261817895,29979.54865813562,30019.3808801375,101.06285559057322
2022-01-01 00:30:00+00:00,30019.3808801375,30060.487250431623,29982.040992022517,30023.142683162703,101.05784058326823
2022-01-01 00:35:00+00:00,30023.142683162703,30061.354696310314,29986.54913780662,30024.759180694946,101.08759728005265
2022-01-01 00:40:00+00:00,30024.759180694946,30066.260916027266,29987.31210614817,30028.808790780502,100.95503400483275
2022-01-01 00:45:00+00:00,30028.808790780502,30067.917432010512,29991.977962368608,30031.083813246103,100.95221474697018
2022-01-01 00:50:00+00:00,30031.083813246103,30072.558650458024,29993.638081817287,30035.107901397307,101.11081414841637
2022-01-01 00:55:00+00:00,30035.107901397307,30075.050941745165,29998.055347987967,30037.99482690492,101.08544575933281
2022-01-01 01:00:00+00:00,30037.99482690492,30080.076053940043,30000.38588921839,30042.46152374562,101.11928097780584
2022-01-01 01:05:00+00:00,30042.46152374562,30081.449015996222,30005.64993552584,30044.63476486358,101.13819558892163
2022-01-01 01:10:00+00:00,30044.63476486358,30086.42725365611,30007.09470897014,30048.881891079578,101.17140747180558
2022-01-01 01:15:00+00:00,30048.881891079578,30087.197165331127,30012.238712218586,30050.551949913006,101.06007039808082
2022-01-01 01:20:00+00:00,30050.551949913006,30091.322099155168,30013.27143048495,30054.037255879182,101.11299028431698
2022-01-01 01:25:00+00:00,30054.037255879182,30092.237214227418,30017.41936232865,30055.617395431986,101.10021111106548
2022-01-01 01:30:00+00:00,30055.617395431986,30096.596194641577,30018.278328805027,30059.252611867538,101.04879328867813
2022-01-01 01:35:00+00:00,30059.252611867538,30097.843274118735,30022.528880313035,30061.117264496857,101.11103173965898
2022-01-01 01:40:00+00:00,30061.117264496857,30101.548233979396,30023.915202874257,30064.342181368866,101.13958812386656
2022-01-01 01:45:00+00:00,30064.342181368866,30102.628279123688,30027.692812958732,30065.976917918844,101.21105808858925
2022-01-01 01:50:00+00:00,30065.976917918844,30107.948056889683,30028.37161264771,30070.337297832088,101.16282055122811
2022-01-01 01:55:00+00:00,30070.337297832088,30108.385995648332,30033.744090557335,30071.79101931024,101.15984502561986
2022-01-01 02:00:00+00:00,30071.79101931024,30113.729724267763,30034.188944917645,30076.122234080016,101.29920885946542
2022-01-01 02:05:00+00:00,30076.122234080016,30115.03932633429,30039.29895049995,30078.213482363357,101.11326385723171
2022-01-01 02:10:00+00:00,30078.213482363357,30120.758091118427,30040.448762815526,30082.987377703346,101.23280587062342
2022-01-01 02:15:00+00:00,30082.987377703346,30121.297847806927,30046.315117497918,30084.623592995304,101.33815861501337
2022-01-01 02:20:00+00:00,30084.623592995304,30125.31285546249,30047.3337283597,30088.018782492472,101.36208189271024
2022-01-01 02:25:00+00:00,30088.018782492472,30126.706615861018,30051.24430343952,30089.929801103797,101.29154932841087
2022-01-01 02:30:00+00:00,30089.929801103797,30132.154884040672,30052.23742332534,30094.45683543847,101.17721061231593
2022-01-01 02:35:00+00:00,30094.45683543847,30132.842469980405,30057.75490767148,30096.138491336944,101.09219384365785
2022-01-01 02:40:00+00:00,30096.138491336944,30137.17383070594,30058.74874929532,30099.779565199864,101.33600748382199
2022-01-01 02:45:00+00:00,30099.779565199864,30138.225909288205,30063.05717952371,30101.501422908197,101.463673884298
2022-01-01 02:50:00+00:00,30101.501422908197,30143.550345733718,30063.844382826668,30105.887818262592,101.18853804640217
2022-01-01 02:55:00+00:00,30105.887818262592,30144.779924768427,30069.044539622242,30107.93414185812,101.21837082237171
2022-01-01 03:00:00+00:00,30107.93414185812,30149.315335856074,30070.444330700524,30111.820685250605,101.27069148723125
2022-01-01 03:05:00+00:00,30111.820685250605,30150.367373733898,30075.061601587968,30113.606110508717,101.28580231176143
2022-01-01 03:10:00+00:00,30113.606110508717,30154.85620143798,30076.14521316678,30117.39059624965,101.32557623931979
2022-01-01 03:15:00+00:00,30117.39059624965,30155.26900685478,30080.799658754084,30118.67650704984,101.10117852011449
2022-01-01 03:20:00+00:00,30118.67650704984,30160.77308328688,30080.99185236199,30123.082915276675,101.36802086648945
2022-01-01 03:25:00+00:00,30123.082915276675,30162.208363153706,30086.163907176353,30125.2866541395,101.18752953350757
2022-01-01 03:30:00+00:00,30125.2866541395,30165.384418747126,30088.113839376972,30128.20799921825,101.44662401708723
2022-01-01 03:35:00+00:00,30128.20799921825,30166.772551117945,30091.429717363906,30129.99209137621,101.38979197455781
2022-01-01 03:40:00+00:00,30129.99209137621,30171.94927046651,30092.33348018447,30134.285293325036,101.16406202158602
2022-01-01 03:45:00+00:00,30134.285293325036,30174.125668559165,30097.171145222856,30137.00816689701,101.3784710719315
2022-01-01 03:50:00+00:00,30137.00816689701,30179.33056854534,30099.248721034204,30141.565412789947,101.30843435889095
2022-01-01 03:55:00+00:00,30141.565412789947,30180.40699643205,30104.703496911174,30143.542662456875,101.4623438442721
2022-01-01 04:00:00+00:00,30143.542662456875,30185.390705972895,30105.9002694535,30147.74306762381,101.38334510692253
2022-01-01 04:05:00+00:00,30147.74306762381,30186.66709490318,30110.854304162764,30149.775844137803,101.43143340616885
2022-01-01 04:10:00+00:00,30149.775844137803,30191.761914453895,30112.092158318268,30154.072857870862,101.46981960995807
2022-01-01 04:15:00+00:00,30154.072857870862,30193.58250713462,30117.02677887346,30156.53340520789,101.45951148692639
2022-01-01 04:20:00+00:00,30156.53340520789,30198.48758740601,30118.851969973435,30160.80081991705,101.31848907366278
2022-01-01 04:25:00+00:00,30160.80081991705,30199.414261204503,30123.980893958855,30162.59214841503,101.4431582676781
2022-01-01 04:30:00+00:00,30162.59214841503,30203.713654393683,30125.120998459428,30166.237975207907,101.52769976882605
2022-01-01 04:35:00+00:00,30166.237975207907,30205.36015419116,30129.281441313386,30168.400970420113,101.45354709081133
2022-01-01 04:40:00+00:00,30168.400970420113,30209.34351627159,30130.971008361154,30171.909201547132,101.47544705160445
2022-01-01 04:45:00+00:00,30171.909201547132,30208.881606372623,30135.50446577535,30172.476186489774,101.32315920486447
2022-01-01 04:50:00+00:00,30172.476186489774,30213.793807221755,30134.945451611195,30176.258367789174,101.42534140050923
2022-01-01 04:55:00+00:00,30176.258367789174,30214.538323679393,30139.511077305033,30177.789169054304,101.37506297369909
2022-01-01 05:00:00+00:00,30177.789169054304,30219.2244409495,30140.22323687626,30181.65369812624,101.4799985350793
2022-01-01 05:05:00+00:00,30181.65369812624,30220.276908532345,30144.81269990179,30183.43373751681,101.52118700948053
2022-01-01 05:10:00+00:00,30183.43373751681,30224.590779823313,30145.934851149086,30187.087354324532,101.51879776836617
2022-01-01 05:15:00+00:00,30187.087354324532,30226.705234909,30149.983885672544,30189.59867954396,101.46275665269754
