signal_time,symbol,deposit,starting_equity,ending_equity,trade_taken,skip_reason,drawdown,stock_return,stock_pnl,option_contracts,option_pnl_after_fees,trade_pnl
2017-05-10 15:30:00+00:00,NVDA,0.0,2500.0,2560.691184962156,True,,0.0,0.02427647398486237,60.69118496215592,0,0.0,60.69118496215592
2017-05-10 17:00:00+00:00,NVDA,0.0,2560.691184962156,4128.357874935592,True,,0.0,0.14053819349919822,288.52747340421365,1,1279.139216569222,1567.6666899734357
2017-05-11 13:30:00+00:00,NVDA,0.0,4128.357874935592,4128.357874935592,True,,0.0,-0.030262397051478773,-0.0,0,0.0,0.0
2017-05-12 13:30:00+00:00,MSFT,0.0,4128.357874935592,4084.416074593057,True,,0.010643893207349486,-0.010643893207349552,-43.94180034253498,0,0.0,-43.94180034253498
2017-05-15 15:00:00+00:00,TSLA,0.0,4084.416074593057,4084.416074593057,True,,0.010643893207349486,-0.0004665324823654554,-0.0,0,0.0,0.0
2017-05-16 13:30:00+00:00,TSLA,0.0,4084.416074593057,4084.416074593057,True,,0.010643893207349486,-0.000400000000000022,-0.0,0,0.0,0.0
2017-05-18 13:30:00+00:00,MSFT,0.0,4084.416074593057,4084.416074593057,False,regime_gate,0.010643893207349486,-0.000400000000000022,,0,0.0,
2017-05-22 16:30:00+00:00,TSLA,0.0,4084.416074593057,4084.416074593057,False,regime_gate,0.010643893207349486,0.031358382110105484,,0,0.0,
2017-05-26 17:00:00+00:00,NVDA,0.0,4084.416074593057,4084.416074593057,True,,0.010643893207349486,-0.018429278313741592,-0.0,0,0.0,0.0
2017-05-29 13:30:00+00:00,NVDA,0.0,4084.416074593057,4084.416074593057,True,,0.010643893207349486,-0.021014375317952316,-0.0,0,0.0,0.0
2017-05-29 18:00:00+00:00,NVDA,0.0,4084.416074593057,4084.416074593057,False,regime_gate,0.010643893207349486,-0.018160117394893826,,0,0.0,
2017-05-30 13:30:00+00:00,TSLA,0.0,4084.416074593057,3985.5289870196416,True,,0.03459702192561942,-0.024210826166447274,-98.88708757341544,0,0.0,-98.88708757341544
2017-05-30 17:00:00+00:00,AAPL,0.0,3985.5289870196416,4007.378869340442,True,,0.029304389120344165,0.00548230420402478,21.849882320800404,0,0.0,21.849882320800404
2017-05-31 16:30:00+00:00,AAPL,0.0,4007.378869340442,3952.315050338759,True,,0.042642336233890465,-0.013740607214097932,-55.063819001682894,0,0.0,-55.063819001682894
2017-06-02 13:30:00+00:00,AAPL,0.0,3952.315050338759,3901.738786674029,True,,0.05489327600144123,-0.012796617430686674,-50.57626366473024,0,0.0,-50.57626366473024
2017-06-02 16:30:00+00:00,AAPL,0.0,3901.738786674029,3858.3602875131887,True,,0.0654007224183818,-0.011117735330974775,-43.378499160840505,0,0.0,-43.378499160840505
2017-06-05 13:30:00+00:00,AAPL,0.0,3858.3602875131887,3858.3602875131887,False,regime_gate,0.0654007224183818,0.016672978421712937,,0,0.0,
2017-06-06 14:30:00+00:00,AAPL,0.0,3858.3602875131887,3834.169189903859,True,,0.07126046092511362,-0.0062697871133546405,-24.191097609329496,0,0.0,-24.191097609329496
2017-06-07 13:30:00+00:00,MSFT,0.0,3834.169189903859,3834.169189903859,False,loss_cooldown,0.07126046092511362,0.019596563966800918,,0,0.0,
2017-06-07 17:30:00+00:00,MSFT,0.0,3834.169189903859,3834.169189903859,False,loss_cooldown,0.07126046092511362,0.017446054706896575,,0,0.0,
2017-06-08 18:00:00+00:00,MSFT,0.0,3834.169189903859,3834.169189903859,False,loss_cooldown,0.07126046092511362,-0.0051225038212933775,,0,0.0,
2017-06-09 17:30:00+00:00,NVDA,0.0,3834.169189903859,3834.169189903859,False,loss_cooldown,0.07126046092511362,-0.023982827766417535,,0,0.0,
2017-06-12 13:30:00+00:00,TSLA,0.0,3834.169189903859,3834.169189903859,False,loss_cooldown,0.07126046092511362,-0.000400000000000022,,0,0.0,
2017-06-13 18:00:00+00:00,AAPL,0.0,3834.169189903859,3834.169189903859,False,loss_cooldown,0.07126046092511362,0.021676895991014678,,0,0.0,
2017-06-14 17:30:00+00:00,MSFT,0.0,3834.169189903859,3834.169189903859,False,loss_cooldown,0.07126046092511362,0.021188188946920917,,0,0.0,
2017-06-15 13:30:00+00:00,MSFT,0.0,3834.169189903859,3834.169189903859,False,loss_cooldown,0.07126046092511362,0.01012513036847833,,0,0.0,
2017-06-16 13:30:00+00:00,AAPL,0.0,3834.169189903859,3834.169189903859,True,,0.07126046092511362,0.012800036451667763,0.0,0,0.0,0.0
2017-06-20 16:30:00+00:00,AAPL,0.0,3834.169189903859,3834.169189903859,False,regime_gate,0.07126046092511362,-0.006474994613751849,,0,0.0,
2017-06-21 14:30:00+00:00,AAPL,0.0,3834.169189903859,3832.6355222278976,True,,0.07163195674074363,-0.000400000000000022,-1.533667675961628,0,0.0,-1.533667675961628
2017-06-23 13:30:00+00:00,AAPL,0.0,3832.6355222278976,3832.6355222278976,True,,0.07163195674074363,-0.006453968688669497,-0.0,0,0.0,0.0
2017-06-23 17:30:00+00:00,AAPL,0.0,3832.6355222278976,3832.6355222278976,True,,0.07163195674074363,-0.002921116093604525,-0.0,0,0.0,0.0
2017-06-26 15:30:00+00:00,AAPL,0.0,3832.6355222278976,3832.6355222278976,True,,0.07163195674074363,-0.006819428399046434,-0.0,0,0.0,0.0
2017-06-27 14:30:00+00:00,AAPL,0.0,3832.6355222278976,3832.6355222278976,True,,0.07163195674074363,-0.000400000000000022,-0.0,0,0.0,0.0
2017-06-28 18:00:00+00:00,MSFT,0.0,3832.6355222278976,3832.6355222278976,True,,0.07163195674074363,-0.016249489349723322,-0.0,0,0.0,0.0
2017-06-29 14:30:00+00:00,MSFT,0.0,3832.6355222278976,3832.6355222278976,True,,0.07163195674074363,-0.000400000000000022,-0.0,0,0.0,0.0
