open_time,open,high,low,close,volume
2022-01-01 00:00:00+00:00,30000.0,30029.999999999996,29960.399249657614,29990.38963929691,101.94568237925735
2022-01-01 00:05:00+00:00,29990.38963929691,30020.380028936204,29946.806637438345,29976.783420859203,101.22768354437181
2022-01-01 00:10:00+00:00,29976.783420859203,30007.15940507424,29946.806637438345,29977.182222851392,102.06158954770592
2022-01-01 00:15:00+00:00,29977.182222851392,30019.111813429576,29947.20504062854,29989.12269073884,102.08169638999269
2022-01-01 00:20:00+00:00,29989.12269073884,30028.10919304335,29959.133568048102,29998.111081961393,101.32372967451381
2022-01-01 00:25:00+00:00,29998.111081961393,30028.10919304335,29958.492676255235,29988.481157412647,101.57923304680742
2022-01-01 00:30:00+00:00,29988.481157412647,30020.142875479527,29958.492676255235,29990.152722756775,101.28494044120811
2022-01-01 00:35:00+00:00,29990.152722756775,30020.142875479527,29959.354982513414,29989.344326840255,101.65567031801005
2022-01-01 00:40:00+00:00,29989.344326840255,30020.6152679971,29959.354982513414,29990.62464335375,101.93184770808138
2022-01-01 00:45:00+00:00,29990.62464335375,30020.6152679971,29955.776318923276,29985.76208100428,101.60384947906282
2022-01-01 00:50:00+00:00,29985.76208100428,30018.84848587051,29955.776318923276,29988.859626244266,101.80451122614505
2022-01-01 00:55:00+00:00,29988.859626244266,30027.5508585665,29958.870766618023,29997.553305261245,101.8733789348835
2022-01-01 01:00:00+00:00,29997.553305261245,30029.636833219178,29967.555751955984,29999.63719602316,102.17038018193531
2022-01-01 01:05:00+00:00,29999.63719602316,30040.476150705796,29969.637558827137,30010.46568502078,101.94130101102942
2022-01-01 01:10:00+00:00,30010.46568502078,30040.476150705796,29977.25161836098,30007.25887723822,102.30033431239764
2022-01-01 01:15:00+00:00,30007.25887723822,30037.266136115453,29974.493319028756,30004.4978168456,102.0106800472247
2022-01-01 01:20:00+00:00,30004.4978168456,30051.250513110943,29974.493319028756,30021.22928382712,102.08996913628889
2022-01-01 01:25:00+00:00,30021.22928382712,30060.21134092676,29991.208054543295,30030.181159766995,101.46938473488039
2022-01-01 01:30:00+00:00,30030.181159766995,30060.21134092676,29995.9513322623,30025.97730957187,101.7150658178653
2022-01-01 01:35:00+00:00,30025.97730957187,30069.39250296216,29995.9513322623,30039.353149812352,101.75671586869638
2022-01-01 01:40:00+00:00,30039.353149812352,30075.490034870545,30009.31379666254,30045.44459028027,102.294888597807
2022-01-01 01:45:00+00:00,30045.44459028027,30087.85328377392,30015.39914568999,30057.795488285636,101.95463705368294
2022-01-01 01:50:00+00:00,30057.795488285636,30090.309159365657,30027.73769279735,30060.248910455204,102.45026513983564
2022-01-01 01:55:00+00:00,30060.248910455204,30093.27427270308,30030.188661544747,30063.211061641443,101.374201920057
2022-01-01 02:00:00+00:00,30063.211061641443,30095.20184498822,30033.1478505798,30065.136708279944,101.5686627747513
2022-01-01 02:05:00+00:00,30065.136708279944,30095.20184498822,30029.136030717673,30059.195225943615,101.36180761675747
2022-01-01 02:10:00+00:00,30059.195225943615,30089.254421169557,30026.225970313855,30056.282252566423,101.6145067764492
2022-01-01 02:15:00+00:00,30056.282252566423,30091.923236592214,30026.225970313855,30061.861375217002,101.9640396488526
2022-01-01 02:20:00+00:00,30061.861375217002,30091.923236592214,30025.959229889333,30056.01524513447,102.64746850626156
2022-01-01 02:25:00+00:00,30056.01524513447,30086.920270641393,30025.959229889333,30056.863407234163,102.40750041141682
2022-01-01 02:30:00+00:00,30056.863407234163,30101.462627039196,30026.80654382693,30071.391235803396,102.27112974840801
2022-01-01 02:35:00+00:00,30071.391235803396,30101.462627039196,30040.16618975578,30070.23642618196,101.77677944293038
2022-01-01 02:40:00+00:00,30070.23642618196,30100.306662608138,30023.95738090847,30054.01139230077,102.5282085131712
2022-01-01 02:45:00+00:00,30054.01139230077,30084.06540369307,30021.306642504816,30051.358000505323,102.52932289856521
2022-01-01 02:50:00+00:00,30051.358000505323,30081.409358505825,30014.354681514742,30044.399080595336,101.70524030470484
2022-01-01 02:55:00+00:00,30044.399080595336,30074.443479675927,30001.10776424887,30031.138903152023,101.90602762967629
2022-01-01 03:00:00+00:00,30031.138903152023,30069.693302662698,30001.10776424887,30039.653649013686,101.78437046329854
2022-01-01 03:05:00+00:00,30039.653649013686,30069.693302662698,30002.060747990447,30032.09284083128,101.49003286406933
2022-01-01 03:10:00+00:00,30032.09284083128,30062.12493367211,29998.220669820344,30028.248918739082,102.33146049906661
2022-01-01 03:15:00+00:00,30028.248918739082,30069.261962203876,29998.220669820344,30039.222739464414,102.04207885426692
2022-01-01 03:20:00+00:00,30039.222739464414,30069.261962203876,30005.547168784724,30035.58275153626,102.32313607120452
2022-01-01 03:25:00+00:00,30035.58275153626,30065.618334287796,30002.924119243595,30032.957076319915,102.17293302529987
2022-01-01 03:30:00+00:00,30032.957076319915,30062.990033396232,30000.055795923534,30030.08588180534,102.6891691743371
2022-01-01 03:35:00+00:00,30030.08588180534,30066.11486425374,30000.055795923534,30036.078785468275,102.3890687847166
2022-01-01 03:40:00+00:00,30036.078785468275,30066.11486425374,29998.790736925108,30028.81955648159,101.8890910752335
2022-01-01 03:45:00+00:00,30028.81955648159,30058.84837603807,29993.784845516497,30023.80865417067,101.89566793662307
2022-01-01 03:50:00+00:00,30023.80865417067,30058.99033618801,29993.784845516497,30028.9613748132,102.43753167762333
2022-01-01 03:55:00+00:00,30028.9613748132,30066.476122891745,29998.932413438386,30036.43968320854,101.98138747512745
2022-01-01 04:00:00+00:00,30036.43968320854,30066.476122891745,30000.417763139674,30030.448211351024,102.24907090676506
2022-01-01 04:05:00+00:00,30030.448211351024,30060.47865956237,29999.727245025173,30029.7570020272,102.07492342016872
2022-01-01 04:10:00+00:00,30029.7570020272,30065.44370433062,29999.727245025173,30035.408296034588,103.08904340762572
2022-01-01 04:15:00+00:00,30035.408296034588,30065.44370433062,30002.04062063375,30032.072693327078,102.3828583452568
2022-01-01 04:20:00+00:00,30032.072693327078,30062.104766020402,29997.51383741493,30027.54137879372,102.11388898610328
2022-01-01 04:25:00+00:00,30027.54137879372,30057.56892017251,29994.19402077184,30024.21823901085,103.12875125755198
2022-01-01 04:30:00+00:00,30024.21823901085,30054.242457249857,29989.490071510845,30019.509581091937,102.05742428299648
2022-01-01 04:35:00+00:00,30019.509581091937,30049.529090673026,29983.288277345568,30013.301578924493,101.93851866575017
2022-01-01 04:40:00+00:00,30013.301578924493,30043.314880503414,29979.727551365937,30009.737288654593,102.28669579739052
2022-01-01 04:45:00+00:00,30009.737288654593,30046.031742293893,29979.727551365937,30016.01572656733,102.40613001027086
2022-01-01 04:50:00+00:00,30016.01572656733,30052.69285755838,29985.999710840762,30022.67018737101,101.78735111750946
2022-01-01 04:55:00+00:00,30022.67018737101,30052.69285755838,29990.9842685549,30021.00527382873,102.52408168324733
2022-01-01 05:00:00+00:00,30021.00527382873,30062.859308433868,29990.9842685549,30032.82648195192,102.07688484898452
2022-01-01 05:05:00+00:00,30032.82648195192,30062.859308433868,29991.964105640996,30021.986091732728,102.5313447286067
2022-01-01 05:10:00+00:00,30021.986091732728,30054.762835043024,29991.964105640996,30024.738096946083,103.08968353431572
2022-01-01 05:15:00+00:00,30024.738096946083,30054.762835043024,29992.96536942483,30022.98835778261,102.65466410914865
2022-01-01 05:20:00+00:00,30022.98835778261,30057.30234157156,29992.96536942483,30027.27506650506,102.4431637954216
2022-01-01 05:25:00+00:00,30027.27506650506,30057.30234157156,29997.235540233054,30027.26280303609,102.05695550857048
2022-01-01 05:30:00+00:00,30027.26280303609,30057.290065839123,29986.78306592402,30016.79986578981,102.80247696978047
2022-01-01 05:35:00+00:00,30016.79986578981,30046.816665655595,29984.381245676566,30014.395641317886,102.42684069306686
2022-01-01 05:40:00+00:00,30014.395641317886,30047.109131178564,29984.381245676566,30017.09203913943,101.87288887535601
2022-01-01 05:45:00+00:00,30017.09203913943,30047.109131178564,29986.041112471743,30016.057169641383,102.29210328861485
2022-01-01 05:50:00+00:00,30016.057169641383,30046.073226811022,29975.699218444857,30005.704923368226,102.0400219274341
2022-01-01 05:55:00+00:00,30005.704923368226,30035.710628291592,29970.884543271986,30000.885428700687,102.2264556438773
2022-01-01 06:00:00+00:00,30000.885428700687,30030.886314129384,29966.44008272492,29996.436519244162,102.88389296042443
2022-01-01 06:05:00+00:00,29996.436519244162,30026.4329557634,29964.84802281523,29994.842865680912,102.32398439553322
2022-01-01 06:10:00+00:00,29994.842865680912,30027.912877808507,29964.84802281523,29997.914962845665,102.2264217728868
2022-01-01 06:15:00+00:00,29997.914962845665,30027.912877808507,29964.613081354884,29994.60768904393,102.68133156119478
2022-01-01 06:20:00+00:00,29994.60768904393,30024.60229673297,29952.87626197651,29982.85912109761,102.89038667410419
2022-01-01 06:25:00+00:00,29982.85912109761,30012.8419802187,29952.436190559794,29982.418609168963,102.8146369597925
2022-01-01 06:30:00+00:00,29982.418609168963,30018.54830505942,29952.436190559794,29988.55974531411,102.3168777117951
2022-01-01 06:35:00+00:00,29988.55974531411,30024.58446654545,29958.571185568795,29994.589876668786,102.88522508423311
2022-01-01 06:40:00+00:00,29994.589876668786,30026.652495302416,29964.59528679212,29996.655839462957,102.44428198069717
2022-01-01 06:45:00+00:00,29996.655839462957,30027.867108055976,29966.659183623495,29997.869238817162,102.78131218236692
2022-01-01 06:50:00+00:00,29997.869238817162,30030.037174540885,29967.871369578344,30000.037137403484,102.70700572053087
2022-01-01 06:55:00+00:00,30000.037137403484,30030.037174540885,29958.519369107653,29988.507876984637,102.81482636357546
