atr_pct,bar_cos,bar_sin,body_atr,body_change_ratio,close_location,closing_bar,distance_session_high_atr,distance_session_low_atr,doji_score,ema_slope_atr,ema_spread_atr,engulfing_strength_signed,gap_bps,hammer_score,inverted_hammer_score,lower_wick_body,lower_wick_range,marubozu_score,open_location,opening_bar,overlap_fraction,overnight_gap_abs,range_atr,range_change_ratio,realized_vol_13,relative_volume,return_1,return_13,return_2,return_26,return_4,return_8,shock_volume_flag,signed_body_fraction,three_bar_body_balance,three_bar_close_progress,upper_wick_body,upper_wick_range,volume_zscore,valid,entry_time,exit_time,entry_price,exit_price,net_return,gross_return,bars_held,exit_reason,mfe,mae,gap_through_stop,gap_through_target,symbol,signal_time,session,predicted_net_return,strike,dte,delta,iv,open_interest,option_volume,spread_fraction,expected_option_return,option_probability_profit,option_downside_semivariance,option_cvar10,option_utility,entry_fill,realized_option_return,fold,bull_regime_score,extreme_bull_regime,option_overlay_eligible,stress_scenario
0.010280479242565447,-0.970941817426052,0.23931566428755768,0.13646429016489342,0.8694174468596172,0.6975258868505855,0.0,0.16170639710874155,1.7679076727362206,0.744741606502844,0.23474983456988252,0.38445758505309013,0.0,0.0,0.3000196366736544,0.1640659661924301,1.7326266427231545,0.44226749335342963,0.25525839349715596,0.44226749335342963,0.0,0.5842077932198277,0.0,0.5346123521944594,0.9295167373698794,0.004935328068892036,1.174760399628082,0.0014048892472293684,0.003938253094755151,0.0030256756617621505,0.011850819364799259,0.007937874615389084,0.010665883394366693,0.0,0.2552583934971559,0.2711352256615779,0.11945025094432928,1.1849722510759553,0.30247411314941447,0.5107447895290468,True,2017-05-04 17:00:00+00:00,2017-05-04 18:00:00+00:00,203.849391121352,208.35508040452223,0.02150303037151573,0.02210303037151573,3,target,0.02367576249697745,-0.008643360255487953,False,False,MSFT,2017-05-04 16:30:00+00:00,87,0.0026757774503471297,,,,,,,,,,,,,,,3,0,False,False,choppy_high_vol
0.011584184529614334,-0.35460488704253545,0.9350162426854148,0.0031068041214733512,0.005344786617402118,0.7482048441770939,0.0,0.20160920774245736,1.19005409001515,0.9869926534762355,-0.20558159899544234,0.609600590823838,0.0,0.0,0.7384726844981232,0.2613581244382875,56.52171226558229,0.7351974976533294,0.013007346523764451,0.7351974976533294,0.0,0.17162912508041822,0.0,0.2388499542006677,0.17162912508036693,0.007180594053434563,1.1932080849329079,3.599108755225622e-05,-2.0956336600597147e-05,0.006815755481991648,0.021551501675737716,0.0029491386202091796,-0.006045410752013924,0.0,0.013007346523764441,0.27228511134048494,0.24063529687626997,19.357918644604222,0.2517951558229061,0.5422175585481601,True,2017-05-08 16:00:00+00:00,2017-05-09 13:30:00+00:00,207.61447754396767,208.66710533207942,0.004470107829492798,0.005070107829492798,9,gap_through_stop,0.022992837757610074,-0.00505870760783389,True,False,MSFT,2017-05-08 15:30:00+00:00,89,0.002767110842975031,,,,,,,,,,,,,,,3,0,False,False,choppy_high_vol
0.011957091944916955,1.0,0.0,0.37551348059320955,0.6456744585796008,0.783689326055493,0.0,0.21080770919073552,0.7637521927622156,0.6146840436994111,0.3543869736380103,0.6439451248265639,0.0,-152.93143563684276,0.16601522634790403,0.0692020074492392,1.0338875492706192,0.3983733697549041,0.3853159563005889,0.3983733697549041,1.0,0.26115344954035125,0.015293143563684275,0.9745599019529512,0.7024076073420028,0.005028045846811848,1.5144916732480942,-0.010851819553532427,0.012580736239382828,-0.004000758174176777,0.025833178183170658,0.0015548193609609129,0.00521317111880526,0.0,0.3853159563005889,1.0,0.29674541814245897,0.561385196764421,0.21631067394450698,1.4041250765395843,True,2017-05-09 14:00:00+00:00,2017-05-09 17:00:00+00:00,209.60825672041668,209.65017837176077,-0.000400000000000022,0.00019999999999997797,7,stop,0.0178293675511334,-0.0050256817438141255,False,False,MSFT,2017-05-09 13:30:00+00:00,90,0.002904143793061251,,,,,,,,,,,,,,,3,0,False,False,choppy_high_vol
0.009434301980458637,-0.35460488704253545,0.9350162426854148,0.017190323022933097,0.03819644744113217,0.6336696690476991,0.0,0.2253647604879105,1.8290514786797887,0.9462790045527515,0.3424894956726888,0.4708420130049185,0.0,0.0,0.5996283036417281,0.39748575100642847,10.795568264423801,0.5799486736004507,0.05372099544724851,0.5799486736004507,0.0,0.2703681406529327,0.0,0.31999263751196105,0.2703681406528184,0.004268491657064774,1.127270055978422,0.00016220500473651533,0.02083429032077322,0.004427606516840488,0.005787720709319766,0.004111742810511521,0.011264966536762122,0.0,0.05372099544724849,0.6619180999184261,0.35783205176826915,6.81912775241401,0.3663303309523009,0.4000737815037056,True,2017-05-11 16:00:00+00:00,2017-05-11 17:00:00+00:00,211.8553444549158,209.15708960563742,-0.013336307673619218,-0.012736307673619218,3,stop,0.0040923807701602755,-0.01502396837711617,False,False,MSFT,2017-05-11 15:30:00+00:00,92,0.0030974036198483357,,,,,,,,,,,,,,,3,0,False,False,choppy_high_vol
0.029064091486531468,-0.7485107481711013,-0.663122658240795,0.03850202085744843,0.10686863673447804,0.7400727028163978,0.0,0.2111568826736492,1.9405012609370107,0.9033861083992316,0.5686855662040338,0.1425357310309272,0.0,0.0,0.6685713989298067,0.2888512002797032,6.6601065390290835,0.6434588112156294,0.09661389160076839,0.6434588112156294,0.0,0.38436401960757516,0.0,0.39851433597714875,0.3843640196074797,0.024419381416891962,1.2956130557573093,0.0011202798792169233,0.0721009460568085,0.011725975698763769,0.06915471844329946,0.024166101910837012,0.019398890329148655,0.0,0.09661389160076835,1.0,1.1874332979424802,2.690371880018504,0.2599272971836022,0.8046037453021041,True,2017-05-11 18:00:00+00:00,2017-05-12 14:00:00+00:00,133.56566998075573,131.59131412047563,-0.015381911104586709,-0.014781911104586709,6,momentum_decay,0.02847875517110232,-0.02914908730361976,False,False,NVDA,2017-05-11 17:30:00+00:00,92,0.0015820629168727875,,,,,,,,,,,,,,,3,2,False,False,choppy_high_vol
0.021693602877464645,1.0,0.0,0.3184759285361018,11.139164048962282,0.766656455671612,0.0,0.20389107084681998,0.6698895663405576,0.6355195858296339,-0.2823018756899308,-0.06214359671643124,0.0,-88.36746890282687,0.1792051478352965,0.08107791931467678,1.1034229161976539,0.40217604150124586,0.36448041417036614,0.40217604150124586,1.0,0.32004457385282103,0.008836746890282687,0.8737806371873776,2.9412636345451544,0.008455488035444938,1.9099875475735548,-0.0019412685823048115,-0.03691487094323809,-0.0013230574523079852,-0.01680922337683788,-0.012546386487591987,-0.009025287938255744,0.0,0.3644804141703661,0.42529002963347917,-0.19356293879549197,0.6402087334631265,0.23334354432838803,1.5568239431771322,True,2017-05-15 14:00:00+00:00,2017-05-15 16:30:00+00:00,128.82153987451443,128.39899446153518,-0.0038800835434109164,-0.0032800835434109166,6,momentum_decay,0.020004128222425477,-0.017338203702351063,False,False,NVDA,2017-05-15 13:30:00+00:00,94,0.0020333231855612323,,,,,,,,,,,,,,,3,0,False,False,choppy_high_vol
0.011443835371715587,-0.970941817426052,0.23931566428755768,0.3221209494918054,0.34099205434201196,0.8240094137878634,0.0,0.15456853778745508,2.522292055659898,0.6332354854114827,0.29517591162245294,-0.0473790678688289,0.0,0.0,0.21683916288370989,0.05497307504065675,1.2466988517461988,0.45724489919934613,0.36676451458851733,0.45724489919934613,0.0,0.33425258920933515,0.0,0.8782773051346074,0.4150145215648587,0.006613016843168134,1.4578819369133864,0.0036999381946603016,0.02722669004414846,0.014710061347614767,0.008386790282913337,0.01687486848199682,0.00809126208195221,0.0,0.36676451458851733,1.0,1.4005291929973274,0.47984627523019246,0.17599058621213653,0.907342408934908,True,2017-05-16 17:00:00+00:00,2017-05-17 13:30:00+00:00,210.3899070086368,210.43198499003853,-0.000400000000000022,0.00019999999999997797,7,stop,0.016287074884804742,-0.017159765642749458,False,False,MSFT,2017-05-16 16:30:00+00:00,95,0.002258114454985046,,,,,,,,,,,,,,,3,0,False,False,choppy_high_vol
0.021818864546603957,1.0,0.0,0.7453318916674394,3.509009850970235,0.6296535469331221,0.0,0.6365913665983401,1.0823163246368808,0.566392136431807,0.3275759949438006,-0.009426613397271955,0.0,176.66337129515597,0.05374743574500536,0.1296398058085565,0.4521266790495048,0.19604568336492903,0.43360786356819303,0.19604568336492903,1.0,0.0,0.017666337129515597,1.7189076912352208,2.6304476917300685,0.011452839535928292,1.849435701330892,0.03448951134418654,0.061386027031652635,0.03947303567534677,0.046059347308521126,0.03614270475693315,0.0430105199098203,0.0,0.4336078635681931,1.0,1.9613500150782464,0.8541045589420261,0.3703464530668779,2.421838028262431,True,2017-05-18 14:00:00+00:00,2017-05-18 16:00:00+00:00,132.3252334450659,128.4275318798078,-0.030055467137915248,-0.029455467137915248,5,stop,0.014050902522656727,-0.029656889401020625,False,False,NVDA,2017-05-18 13:30:00+00:00,97,0.002272909881216231,,,,,,,,,,,,,,,3,3,False,False,choppy_high_vol
0.02434117588255368,-0.3546048870425359,-0.9350162426854147,0.4269617380331763,0.8269872902029873,0.667257346667879,0.0,1.1453399718318302,1.4383536551845744,0.6070242559386076,0.003523138615954687,0.3687803328518193,0.0,0.0,0.09423431721633786,0.12433564565231786,0.697960641976614,0.2742816026064866,0.39297574406139235,0.2742816026064866,0.0,0.3047475221526759,0.0,1.086483693931182,0.8615471723063214,0.019243979806414298,1.1403341957413333,0.010501894330881223,0.04134683053175636,0.023499290449739973,0.03278139946028569,-0.0033967123463800597,-0.009702134878566748,0.0,0.39297574406139235,0.5798053516661791,0.7153553566192353,0.8467256780101544,0.33274265333212105,0.28226048477866955,True,2017-05-18 18:30:00+00:00,2017-05-19 17:00:00+00:00,165.32647302969923,165.35953832430516,-0.000400000000000022,0.00019999999999997797,11,stop,0.033756903457138554,-0.010737008621457989,False,False,TSLA,2017-05-18 18:00:00+00:00,97,0.0018601885374084325,,,,,,,,,,,,,,,3,1,False,False,choppy_high_vol
0.01940737637970073,1.0,0.0,0.03833076466717587,0.04607096670849407,0.7808207278359991,0.0,0.08197155257958132,0.292021625562949,0.897509454965064,0.3709600793124471,1.2815550981121282,0.0,38.13203506034313,0.7007939858655121,0.20579924051664075,6.61846595278354,0.678330182801063,0.10249054503493604,0.678330182801063,1.0,0.19192768843264177,0.003813203506034313,0.37399317814253036,0.19192768843261332,0.008498565708176026,1.423215883794442,0.004560495633623818,0.020277798975187222,0.021123586711646825,0.12968442575554873,0.028495155625456015,0.008838677634310566,0.0,0.10249054503493607,1.0,1.2697227474328765,2.138531628333498,0.21917927216400088,1.154900614398453,True,2017-05-24 14:00:00+00:00,2017-05-24 14:00:00+00:00,178.4241643245357,173.74945869295792,-0.02679995811259601,-0.02619995811259601,1,stop,0.009131431837023474,-0.026858428205384866,False,False,TSLA,2017-05-24 13:30:00+00:00,101,0.002511928686591323,,,,,,,,,,,,,,,3,1,False,False,choppy_high_vol
