open_time,open,high,low,close,volume,session,bar_in_session
2019-01-02 14:30:00+00:00,143.4581380339506,144.13079702182256,143.16588794119744,143.83353103614823,155399.260295775,0,0
2019-01-02 15:00:00+00:00,143.83353103614823,144.2965824782182,143.65837719860886,144.04512393685903,212326.30267641618,0,1
2019-01-02 15:30:00+00:00,144.04512393685903,144.55694811478386,142.0425632475378,142.89797338205543,154191.38850061828,0,2
2019-01-02 16:00:00+00:00,142.89797338205543,143.2562248142188,142.0372442879703,142.395813002027,159204.60276687253,0,3
2019-01-02 16:30:00+00:00,142.395813002027,142.79754151685475,141.75378710675665,141.98075091481996,149457.18338519853,0,4
2019-01-02 17:00:00+00:00,141.98075091481996,142.7857849599102,141.63458608200668,142.45053650336988,144067.62501103216,0,5
2019-01-02 17:30:00+00:00,142.45053650336988,142.64125324081175,142.1661127402354,142.31954938440705,127579.34896483326,0,6
2019-01-02 18:00:00+00:00,142.31954938440705,142.9346083153878,142.06160923682535,142.64978517325693,259647.00268762113,0,7
2019-01-02 18:30:00+00:00,142.64978517325693,143.02372246516623,142.10070171048446,142.29519755257007,219394.12500282883,0,8
2019-01-02 19:00:00+00:00,142.29519755257007,142.46949067391284,142.05388196114941,142.19384805902905,153964.72154399232,0,9
2019-01-02 19:30:00+00:00,142.19384805902905,142.37782807220592,141.656130940787,141.93947439117312,212466.85097114992,0,10
2019-01-02 20:00:00+00:00,141.93947439117312,142.3148561828421,141.7518922261926,142.11483976379785,336725.83398680383,0,11
2019-01-02 20:30:00+00:00,142.11483976379785,142.37560262030064,141.40749471728228,141.73733884702122,169566.04600365818,0,12
2019-01-03 14:30:00+00:00,139.90088493928857,140.00735443586333,139.79178228427028,139.897744743048,308970.0710610108,1,0
2019-01-03 15:00:00+00:00,139.897744743048,140.02870161805046,139.74336818930288,139.93577052784516,87056.81531209472,1,1
2019-01-03 15:30:00+00:00,139.93577052784516,140.68672425279306,139.59142505655532,140.37909855468186,148113.86991561478,1,2
2019-01-03 16:00:00+00:00,140.37909855468186,141.43533904415762,140.1520865949721,140.91623371920772,198265.41598766853,1,3
2019-01-03 16:30:00+00:00,140.91623371920772,141.04668928310414,140.6625367033915,140.82957610034507,120967.39419659272,1,4
2019-01-03 17:00:00+00:00,140.82957610034507,141.74891780281598,140.51969281666254,141.3393082038744,139230.49196236065,1,5
2019-01-03 17:30:00+00:00,141.3393082038744,141.5817359826775,140.89104496208307,141.09978608806153,156198.766361129,1,6
2019-01-03 18:00:00+00:00,141.09978608806153,141.3426562632779,140.8454906120893,140.95678216040275,288176.8075073828,1,7
2019-01-03 18:30:00+00:00,140.95678216040275,141.11657823323796,140.84482604597792,140.98722422436322,179098.82088331625,1,8
2019-01-03 19:00:00+00:00,140.98722422436322,141.37004778433192,140.8312633814396,141.15120562659826,256335.72210388942,1,9
2019-01-03 19:30:00+00:00,141.15120562659826,141.36498932719954,140.8114716298537,140.98007978815116,216577.40197326493,1,10
2019-01-03 20:00:00+00:00,140.98007978815116,141.400873508804,140.3075977936892,140.53924037245272,160166.01781114194,1,11
2019-01-03 20:30:00+00:00,140.53924037245272,140.7522540732844,139.8623017783153,140.19959311804254,202310.94941711702,1,12
2019-01-04 14:30:00+00:00,140.29511992809054,140.59131664857782,140.0979561735908,140.43689520953046,171787.83337789626,2,0
2019-01-04 15:00:00+00:00,140.43689520953046,141.06085065255024,140.07474530708353,140.82516896156653,214624.68998626358,2,1
2019-01-04 15:30:00+00:00,140.82516896156653,141.12318615595615,140.1462567744325,140.44230219843553,141793.1536340728,2,2
2019-01-04 16:00:00+00:00,140.44230219843553,140.5504276040752,140.3135796672534,140.4289293904264,109109.43584063527,2,3
2019-01-04 16:30:00+00:00,140.4289293904264,140.54942848148127,140.30729060167013,140.44495794848802,198953.2724319225,2,4
2019-01-04 17:00:00+00:00,140.44495794848802,140.68530490700684,140.34386923932877,140.51063062859768,176296.53927457833,2,5
2019-01-04 17:30:00+00:00,140.51063062859768,140.8399093324685,140.34369450307298,140.6536724715605,97424.82586066888,2,6
2019-01-04 18:00:00+00:00,140.6536724715605,141.0326225105569,139.8159220528183,140.15098141258508,171180.95363440824,2,7
2019-01-04 18:30:00+00:00,140.15098141258508,140.35362153423154,139.5632281779919,139.8607681138316,126311.1508581993,2,8
2019-01-04 19:00:00+00:00,139.8607681138316,140.39764551454513,139.63964722846507,140.13528593176832,133698.89757965895,2,9
2019-01-04 19:30:00+00:00,140.13528593176832,140.33244403206336,139.7648340701283,139.95635930732254,165438.67474753506,2,10
2019-01-04 20:00:00+00:00,139.95635930732254,140.10646745864443,139.74804817165366,139.88184694165312,121975.64073372143,2,11
2019-01-04 20:30:00+00:00,139.88184694165312,140.11993004042864,139.54497309998976,139.6990598581216,334241.0407600885,2,12
2019-01-07 14:30:00+00:00,140.16816717610683,140.3636229359947,139.9603398916639,140.26497961832416,223571.25552510456,3,0
2019-01-07 15:00:00+00:00,140.26497961832416,141.16874289388178,140.02343450866394,140.7331053244699,113728.92793939129,3,1
2019-01-07 15:30:00+00:00,140.7331053244699,140.87151937991644,140.1947709077018,140.50009600508983,186879.96546094495,3,2
2019-01-07 16:00:00+00:00,140.50009600508983,140.72300074382738,140.30650574599196,140.6032683633703,136252.65098727026,3,3
2019-01-07 16:30:00+00:00,140.6032683633703,141.2003404317601,140.4390350070358,140.87888472340023,153864.56221980733,3,4
2019-01-07 17:00:00+00:00,140.87888472340023,141.25523827010792,140.6771385768311,141.06261701751092,225199.73901982297,3,5
2019-01-07 17:30:00+00:00,141.06261701751092,141.50958976159794,139.67261388959275,140.25081637644251,191040.54556474742,3,6
2019-01-07 18:00:00+00:00,140.25081637644251,140.44081751646485,138.90441147150122,139.5883058216911,92722.98044892374,3,7
2019-01-07 18:30:00+00:00,139.5883058216911,139.8557275998644,139.46831277994224,139.6776154580497,124407.39295889833,3,8
2019-01-07 19:00:00+00:00,139.6776154580497,139.86610059794447,139.39245590380045,139.54530332090582,147191.68420363354,3,9
2019-01-07 19:30:00+00:00,139.54530332090582,140.2523941033456,139.3426066726079,139.89603716484635,211794.11761102677,3,10
2019-01-07 20:00:00+00:00,139.89603716484635,140.36160584046632,139.70508297630073,140.1197456992935,183019.8570893573,3,11
2019-01-07 20:30:00+00:00,140.1197456992935,140.32172841720418,139.7223883342626,139.9249529900087,394627.36975235626,3,12
2019-01-08 14:30:00+00:00,138.47889053551125,138.58523455342564,138.32983517443975,138.50300906492802,307947.34767790243,4,0
2019-01-08 15:00:00+00:00,138.50300906492802,138.98219683173753,138.2625320733066,138.75935966489595,208821.788767201,4,1
2019-01-08 15:30:00+00:00,138.75935966489595,139.15229477410878,137.9080413272528,138.24150930275297,188182.7302284467,4,2
2019-01-08 16:00:00+00:00,138.24150930275297,138.4327558044513,137.88343433668197,138.07030626756074,195507.66280122797,4,3
2019-01-08 16:30:00+00:00,138.07030626756074,139.0478839365821,137.76670818662515,138.60813996135175,176608.2264746176,4,4
2019-01-08 17:00:00+00:00,138.60813996135175,138.8433483478349,137.96408860988595,138.2723926282698,295216.08689015405,4,5
2019-01-08 17:30:00+00:00,138.2723926282698,138.5593462934658,138.05771935914885,138.41981761368612,146842.44477736592,4,6
2019-01-08 18:00:00+00:00,138.41981761368612,139.009885189962,137.4434716525774,137.74098387800169,159264.2082367802,4,7
2019-01-08 18:30:00+00:00,137.74098387800169,138.16981459645547,137.6190902786066,137.9133696721553,135803.08621428104,4,8
2019-01-08 19:00:00+00:00,137.9133696721553,138.40831418838042,137.07391776158735,137.3499077547947,307135.7479239676,4,9
2019-01-08 19:30:00+00:00,137.3499077547947,137.5928419073681,136.89302527662355,137.1028484038746,297284.2528329103,4,10
2019-01-08 20:00:00+00:00,137.1028484038746,137.56653698475355,136.94026494386438,137.31351233427193,328586.5587965339,4,11
2019-01-08 20:30:00+00:00,137.31351233427193,137.9573882519788,136.2374924977847,136.5573198999723,433279.1430834355,4,12
2019-01-09 14:30:00+00:00,137.48673811978048,137.7972036657807,136.93549393023653,137.15891905367357,339489.43214991817,5,0
2019-01-09 15:00:00+00:00,137.15891905367357,137.54949488183877,136.7817767505437,136.877799101971,143484.11643362886,5,1
2019-01-09 15:30:00+00:00,136.877799101971,137.4478713655592,135.7869970595737,136.150715527663,155720.57740247593,5,2
2019-01-09 16:00:00+00:00,136.150715527663,136.50102281539688,135.41838947367924,135.71159442482238,134359.20809117038,5,3
2019-01-09 16:30:00+00:00,135.71159442482238,136.02630216683002,135.13599621941418,135.36817135207656,222367.9376750758,5,4
2019-01-09 17:00:00+00:00,135.36817135207656,135.82679116197704,134.74739876364,134.93008575056368,148469.09955203495,5,5
2019-01-09 17:30:00+00:00,134.93008575056368,135.14242659778117,134.74806877763714,135.026354119444,369003.9894524864,5,6
2019-01-09 18:00:00+00:00,135.026354119444,135.87106934205792,134.91111716610675,135.4055962868834,117319.28231626039,5,7
2019-01-09 18:30:00+00:00,135.4055962868834,135.94389876635228,134.79968309802285,134.93518135665863,156797.64336794644,5,8
2019-01-09 19:00:00+00:00,134.93518135665863,135.12938898211132,134.7973763798208,134.87011441765418,224177.9109815904,5,9
2019-01-09 19:30:00+00:00,134.87011441765418,135.16034861553766,134.30672948790965,134.54438468709358,117326.37336437598,5,10
2019-01-09 20:00:00+00:00,134.54438468709358,134.98945026529694,133.89896138454608,134.10014695092175,109440.61949159039,5,11
2019-01-09 20:30:00+00:00,134.10014695092175,134.90217070763092,133.99779074865228,134.45226075760831,348955.4028324182,5,12
2019-01-10 14:30:00+00:00,133.87207120796887,134.85454889901303,133.69132954578905,134.3539772226644,190326.56622721354,6,0
2019-01-10 15:00:00+00:00,134.3539772226644,134.94923908026496,134.15900446969442,134.6487592099199,167912.64554606783,6,1
2019-01-10 15:30:00+00:00,134.6487592099199,134.8926219916092,134.3496892516602,134.4780642553254,222374.14481029412,6,2
2019-01-10 16:00:00+00:00,134.4780642553254,134.9033943234025,134.42202819786255,134.61819420553664,236763.7559775359,6,3
2019-01-10 16:30:00+00:00,134.61819420553664,134.82425903777926,134.36254756123205,134.4880643446032,189366.39130242486,6,4
2019-01-10 17:00:00+00:00,134.4880643446032,134.74466278247706,134.25296943163988,134.342853966439,229885.64615968938,6,5
2019-01-10 17:30:00+00:00,134.342853966439,134.6475749548894,133.69626539390532,133.9679496852785,144917.5409407768,6,6
2019-01-10 18:00:00+00:00,133.9679496852785,134.44090443279478,133.01672307586907,133.35676624000916,224194.83566350015,6,7
2019-01-10 18:30:00+00:00,133.35676624000916,133.86833608035082,132.2200869051529,132.63337707552702,211656.06980007357,6,8
2019-01-10 19:00:00+00:00,132.63337707552702,132.9143120939559,132.3843629982713,132.46766409760107,214770.3257746823,6,9
2019-01-10 19:30:00+00:00,132.46766409760107,132.62753673463044,132.42620494127794,132.46924418624414,247328.0846763178,6,10
2019-01-10 20:00:00+00:00,132.46924418624414,132.89972582536703,131.60547889554,131.92177492491845,203916.98127806577,6,11
2019-01-10 20:30:00+00:00,131.92177492491845,132.59853390906122,130.93577862399763,131.1900930744726,249247.631436032,6,12
2019-01-11 14:30:00+00:00,130.53470975990882,130.97987984774366,130.10002463437803,130.1926466005137,476936.9604425267,7,0
2019-01-11 15:00:00+00:00,130.1926466005137,130.9119118756188,129.93008008257738,130.58647562850084,151016.1546213844,7,1
2019-01-11 15:30:00+00:00,130.58647562850084,130.84305927368553,130.47907601148046,130.6708021834983,376755.18991874513,7,2
2019-01-11 16:00:00+00:00,130.6708021834983,131.0575176362421,130.02015706405209,130.25020283867138,199403.01058402093,7,3
2019-01-11 16:30:00+00:00,130.25020283867138,131.3469472989405,129.99373981552003,130.83002279960212,182574.25757188504,7,4
2019-01-11 17:00:00+00:00,130.83002279960212,131.21118947614391,130.68203607210606,130.9967917445138,220678.80535275672,7,5
2019-01-11 17:30:00+00:00,130.9967917445138,132.03865451171856,130.7234831151134,131.55698905033614,205704.29361972123,7,6
2019-01-11 18:00:00+00:00,131.55698905033614,132.1549656635702,131.41459932314993,131.82890790861438,231554.15756879307,7,7
2019-01-11 18:30:00+00:00,131.82890790861438,132.57645212825864,130.65796720910126,130.96967964494382,245916.12106959202,7,8
2019-01-11 19:00:00+00:00,130.96967964494382,131.61444915420978,130.8864397997891,131.23585405779409,181882.93258490096,7,9
2019-01-11 19:30:00+00:00,131.23585405779409,131.67529975837965,130.2074855326978,130.60088191329743,325603.92855608667,7,10
2019-01-11 20:00:00+00:00,130.60088191329743,130.77537959819125,130.52027885482812,130.63074453211118,166828.04882587484,7,11
2019-01-11 20:30:00+00:00,130.63074453211118,130.96198833725248,130.16508024896166,130.33017544586127,257093.62130216215,7,12
2019-01-14 14:30:00+00:00,131.69668717890033,132.13134145144437,131.15226545050922,131.30594870110642,287314.8726374032,8,0
2019-01-14 15:00:00+00:00,131.30594870110642,131.7438545892173,130.5288977159466,130.79718121761982,167613.31447315463,8,1
2019-01-14 15:30:00+00:00,130.79718121761982,131.1524218816715,130.20546727686906,130.42181003996583,147744.97264280927,8,2
2019-01-14 16:00:00+00:00,130.42181003996583,130.88015587035602,130.32887782104143,130.59995432758473,131848.06574711608,8,3
2019-01-14 16:30:00+00:00,130.59995432758473,131.06445640276638,130.4815721100997,130.79377955169053,154494.51750365732,8,4
2019-01-14 17:00:00+00:00,130.79377955169053,131.2636999352122,129.6708090881807,130.0961015826457,194658.486205356,8,5
2019-01-14 17:30:00+00:00,130.0961015826457,130.3138895689378,129.99634808670712,130.157567697669,224835.01784779315,8,6
2019-01-14 18:00:00+00:00,130.157567697669,130.53406807843913,129.51593519108266,129.74618486073408,140714.30426582176,8,7
2019-01-14 18:30:00+00:00,129.74618486073408,130.46862605565178,129.4820523330971,130.1427239422193,98653.91297063888,8,8
2019-01-14 19:00:00+00:00,130.1427239422193,130.65450211825888,129.96894802970263,130.38826990408492,75006.76074520829,8,9
2019-01-14 19:30:00+00:00,130.38826990408492,130.56865359442065,130.26694308148322,130.3349505259339,127543.4552941256,8,10
2019-01-14 20:00:00+00:00,130.3349505259339,130.63919449759223,130.002518708341,130.11419675496393,203503.56373939605,8,11
2019-01-14 20:30:00+00:00,130.11419675496393,130.33662873792025,129.93039310665418,130.00842586566412,194469.65659541092,8,12
2019-01-15 14:30:00+00:00,130.90672807567833,131.04069475453088,130.49577429892108,130.73224427396298,188134.08087795254,9,0
2019-01-15 15:00:00+00:00,130.73224427396298,131.5559808094524,130.49941494533493,131.16309369291093,155714.6132043081,9,1
2019-01-15 15:30:00+00:00,131.16309369291093,131.34558905026114,131.12955129675154,131.17300276272587,205349.43520131946,9,2
2019-01-15 16:00:00+00:00,131.17300276272587,131.55169451313824,130.3089518665658,130.6502710120236,278265.1415621866,9,3
2019-01-15 16:30:00+00:00,130.6502710120236,131.0541366908863,129.65941054522563,130.05132289582434,221698.4003427384,9,4
2019-01-15 17:00:00+00:00,130.05132289582434,130.31960677064225,129.5642998803977,129.77109900825954,258083.8280407164,9,5
2019-01-15 17:30:00+00:00,129.77109900825954,129.96172934882063,129.48267478525935,129.62867961226834,125959.51552827892,9,6
2019-01-15 18:00:00+00:00,129.62867961226834,130.06790977544134,129.55805923401053,129.7866907435335,425748.9187908503,9,7
2019-01-15 18:30:00+00:00,129.7866907435335,130.15296541724092,129.35267112103477,129.48380103275935,200365.82922988926,9,8
2019-01-15 19:00:00+00:00,129.48380103275935,129.65073735625796,129.4080590017417,129.5082874843464,117301.56010056596,9,9
2019-01-15 19:30:00+00:00,129.5082874843464,129.71930329367805,129.1665645041998,129.32885249834115,203309.66713434487,9,10
2019-01-15 20:00:00+00:00,129.32885249834115,129.93563409677694,128.71423939033565,128.81540408993382,245511.816490079,9,11
2019-01-15 20:30:00+00:00,128.81540408993382,129.1886162601852,128.11257076416044,128.3741140674349,250891.17692206305,9,12
2019-01-16 14:30:00+00:00,128.95388444997383,129.4717040845828,128.7189280081453,129.23396684455702,337697.96892164735,10,0
2019-01-16 15:00:00+00:00,129.23396684455702,129.40071274487013,128.98080540878766,129.1207050141503,181339.88112593413,10,1
2019-01-16 15:30:00+00:00,129.1207050141503,131.1513523302149,128.29813438395217,130.45415084599793,329154.9648534321,10,2
2019-01-16 16:00:00+00:00,130.45415084599793,131.13603481023605,129.9742922000204,130.93788978061457,284272.8108508335,10,3
2019-01-16 16:30:00+00:00,130.93788978061457,131.61715471115352,130.43639449462563,131.43079105462735,279752.65293730976,10,4
2019-01-16 17:00:00+00:00,131.43079105462735,133.5995756391506,130.63295672244573,132.819432596499,235785.50147671482,10,5
2019-01-16 17:30:00+00:00,132.819432596499,132.92272373443654,132.5504646958521,132.73266618934727,213217.81790520484,10,6
2019-01-16 18:00:00+00:00,132.73266618934727,133.28731293043813,132.38818827768745,133.08317547372044,266140.10745070287,10,7
2019-01-16 18:30:00+00:00,133.08317547372044,133.1684285392298,132.9293135879777,133.10318748632943,168292.9303716546,10,8
2019-01-16 19:00:00+00:00,133.10318748632943,133.66267690945244,132.71351284804382,133.478472365857,201716.6226623206,10,9
2019-01-16 19:30:00+00:00,133.478472365857,134.22252095290997,133.1178090755792,133.93136971471242,88691.29215421077,10,10
2019-01-16 20:00:00+00:00,133.93136971471242,134.57835240245223,133.57168700477777,134.33482498265192,187896.1393277971,10,11
2019-01-16 20:30:00+00:00,134.33482498265192,134.48853407009582,134.11619768131996,134.4205243902075,301760.5361732439,10,12
2019-01-17 14:30:00+00:00,133.04778193920302,133.25053642445036,132.3087545930185,132.67667003342595,261240.87216995083,11,0
2019-01-17 15:00:00+00:00,132.67667003342595,132.864898913652,132.23064633545445,132.45887537135593,356209.3630469817,11,1
2019-01-17 15:30:00+00:00,132.45887537135593,132.7167890961141,132.2564439924866,132.32781449912665,220887.37270062373,11,2
2019-01-17 16:00:00+00:00,132.32781449912665,132.883250954907,131.31924355491446,131.64567413335283,214229.67335166017,11,3
2019-01-17 16:30:00+00:00,131.64567413335283,132.2867380345466,130.61494427734542,130.90928187300207,305543.650082934,11,4
2019-01-17 17:00:00+00:00,130.90928187300207,131.44468715849948,130.191182060286,130.38098390536933,351208.8492772023,11,5
2019-01-17 17:30:00+00:00,130.38098390536933,130.8135715488491,129.64054430520446,129.89245402903163,116051.08214746782,11,6
2019-01-17 18:00:00+00:00,129.89245402903163,130.21629275947964,129.75191461182277,130.02751863360203,190788.22832809726,11,7
