open_time,open,high,low,close,volume,session,bar_in_session
2019-01-02 14:30:00+00:00,215.39527534829847,215.91681345789127,214.32178831305566,214.90013963228128,172533.00588704078,0,0
2019-01-02 15:00:00+00:00,214.90013963228128,215.23705823871,214.0308761304757,214.59855193403445,136012.88207675036,0,1
2019-01-02 15:30:00+00:00,214.59855193403445,215.9394612794121,212.13882208386227,213.00219037520117,89437.60989302512,0,2
2019-01-02 16:00:00+00:00,213.00219037520117,213.26485007505983,212.60176823871052,212.96938629218184,139442.11782911845,0,3
2019-01-02 16:30:00+00:00,212.96938629218184,214.12323678238513,209.52821375359633,210.97526165027682,73523.51653036436,0,4
2019-01-02 17:00:00+00:00,210.97526165027682,211.42142793726288,209.93633241790363,210.5288431813474,136490.17776453227,0,5
2019-01-02 17:30:00+00:00,210.5288431813474,211.6594831808672,209.99524958317897,211.06603537505188,108390.94071289973,0,6
2019-01-02 18:00:00+00:00,211.06603537505188,213.61572471841217,210.48142391348773,212.3390775635791,69451.18939585985,0,7
2019-01-02 18:30:00+00:00,212.3390775635791,214.87031827460217,211.58988546713292,213.68360785912472,71787.07894179504,0,8
2019-01-02 19:00:00+00:00,213.68360785912472,214.5185399653853,213.1242795008008,214.081231577386,62082.55579642742,0,9
2019-01-02 19:30:00+00:00,214.081231577386,214.66296330675695,212.00143323972588,213.05195660625344,137666.09620719834,0,10
2019-01-02 20:00:00+00:00,213.05195660625344,213.59555364102388,212.054582128267,212.58053738120026,119855.5254164264,0,11
2019-01-02 20:30:00+00:00,212.58053738120026,213.06833686575317,212.04964600719154,212.3693886219976,120027.25990173766,0,12
2019-01-03 14:30:00+00:00,211.3759343867579,212.73175739918977,210.83516399756812,212.02827861940997,149820.37237175507,1,0
2019-01-03 15:00:00+00:00,212.02827861940997,212.48696000120216,211.37677450691515,211.77063386532106,105942.10831305782,1,1
2019-01-03 15:30:00+00:00,211.77063386532106,212.16146950303954,210.802362837461,211.38826165700846,67514.27770113622,1,2
2019-01-03 16:00:00+00:00,211.38826165700846,212.26987982663996,210.84220417727033,211.80583338906038,105674.82463598576,1,3
2019-01-03 16:30:00+00:00,211.80583338906038,212.9538596795137,211.158968083069,212.40664677225627,186640.04987267577,1,4
2019-01-03 17:00:00+00:00,212.40664677225627,216.2091183202343,211.81116858225556,214.31196869960567,150544.56520717978,1,5
2019-01-03 17:30:00+00:00,214.31196869960567,217.28692447658221,212.93719499753522,216.1903528877512,68734.6601230798,1,6
2019-01-03 18:00:00+00:00,216.1903528877512,217.41130401127006,215.8402265957675,216.67295355221015,108488.06980652569,1,7
2019-01-03 18:30:00+00:00,216.67295355221015,217.92206742232017,212.43328551736576,214.2393314944599,88075.90762358655,1,8
2019-01-03 19:00:00+00:00,214.2393314944599,215.19858062458937,213.38258614078407,214.8472885668404,157864.89370373648,1,9
2019-01-03 19:30:00+00:00,214.8472885668404,215.49209443118872,214.36205851295006,215.11106409915163,66693.66348419317,1,10
2019-01-03 20:00:00+00:00,215.11106409915163,215.73936307514484,214.87456856413556,215.24178793956284,122657.55180718757,1,11
2019-01-03 20:30:00+00:00,215.24178793956284,215.6568958964549,214.5121735964032,214.9713883913155,125137.60249670746,1,12
2019-01-04 14:30:00+00:00,214.47592619439405,215.3033912422891,213.82965772940653,214.91221203653015,151210.7642688905,2,0
2019-01-04 15:00:00+00:00,214.91221203653015,215.89234050544633,214.47424341025518,215.3200394403836,91592.49055584775,2,1
2019-01-04 15:30:00+00:00,215.3200394403836,218.38868258970496,214.29376277029516,217.06904559389568,71505.7118046618,2,2
2019-01-04 16:00:00+00:00,217.06904559389568,217.7315809492491,215.69279514346738,216.35468105556643,88293.13321084244,2,3
2019-01-04 16:30:00+00:00,216.35468105556643,216.65412788060632,215.52339443695388,216.09283106593006,121900.0290632063,2,4
2019-01-04 17:00:00+00:00,216.09283106593006,217.64269824089868,213.42360039908561,214.29013301598354,80331.26530637335,2,5
2019-01-04 17:30:00+00:00,214.29013301598354,214.9840563842178,213.96325378533763,214.50004377554504,90529.74440844452,2,6
2019-01-04 18:00:00+00:00,214.50004377554504,215.99552508023683,213.770991802388,215.3122410071832,64864.71182615815,2,7
2019-01-04 18:30:00+00:00,215.3122410071832,216.111399890035,213.9461921874794,214.53232055596905,104273.90182779575,2,8
2019-01-04 19:00:00+00:00,214.53232055596905,215.40762785067977,213.06002390421008,213.66028873063877,89213.21187757647,2,9
2019-01-04 19:30:00+00:00,213.66028873063877,214.27061359191904,212.32677359144625,212.98855636395493,92146.48160086703,2,10
2019-01-04 20:00:00+00:00,212.98855636395493,213.39806905390103,212.6734631539068,212.92497461033966,98861.6408112492,2,11
2019-01-04 20:30:00+00:00,212.92497461033966,213.63465006900427,211.19473605540725,212.00464225087126,96485.15524937905,2,12
