atr_pct,bar_cos,bar_sin,body_atr,body_change_ratio,close_location,closing_bar,distance_session_high_atr,distance_session_low_atr,doji_score,ema_slope_atr,ema_spread_atr,engulfing_strength_signed,gap_bps,hammer_score,inverted_hammer_score,lower_wick_body,lower_wick_range,marubozu_score,open_location,opening_bar,overlap_fraction,overnight_gap_abs,range_atr,range_change_ratio,realized_vol_13,relative_volume,return_1,return_13,return_2,return_26,return_4,return_8,shock_volume_flag,signed_body_fraction,three_bar_body_balance,three_bar_close_progress,upper_wick_body,upper_wick_range,volume_zscore,valid,entry_time,exit_time,entry_price,exit_price,net_return,gross_return,bars_held,exit_reason,mfe,mae,gap_through_stop,gap_through_target,symbol,signal_time,session
0.004986457570377375,1.0,0.0,0.0705925256400079,0.19446870660613458,0.7892745077154784,0.0,0.0850469600030205,0.318544267052651,0.8250890482555748,0.24791553870878635,-0.07333306895661934,0.0,-40.62660152398201,0.6512217523833513,0.1277784782173948,3.512436184454464,0.6143635559710532,0.17491095174442517,0.6143635559710532,1.0,0.13697139581958775,0.004062660152398201,0.40359122705567146,0.4082079163763146,0.0022212267178184845,3.0731638477023404,-0.003711960153107152,0.0002704578214758335,-0.0019120332891613412,0.0033816002972435477,0.0005831937152382949,0.0025072951354567774,1.0,0.1749109517444252,1.0,0.013202161694854483,1.2047587082493016,0.2107254922845216,3.645805496368186,True,2019-01-09 15:00:00+00:00,2019-01-09 20:30:00+00:00,265.83044735260796,268.6803846828801,0.010120883776311308,0.010720883776311307,12,target,0.011761960068273014,-0.006031618850595666,False,False,MSFT,2019-01-09 14:30:00+00:00,5
0.00502914126293905,0.8854560256532099,0.4647231720437685,0.42063395782871355,6.022364098783332,0.7849857321291107,0.0,0.23663504613487565,0.863920040176741,0.6177983609721711,0.21378821712482313,-0.024001250008974837,0.0,0.0,0.17035976248515355,0.06918813088058132,1.0538523438180218,0.40278409310128177,0.3822016390278289,0.40278409310128177,0.0,0.36283446546685477,0.0,1.1005550863116165,2.7560777576943876,0.002179536106778978,1.1008243739095598,0.002119912114493472,0.004679100628480981,-0.0015999170679108499,0.00820424250498486,0.002185589572071267,0.003481715579922051,0.0,0.3822016390278289,1.0,0.04091092094004242,0.562567623774246,0.21501426787088934,0.1847027871126461,True,2019-01-09 15:30:00+00:00,2019-01-09 15:30:00+00:00,266.39398453835196,264.58534501556716,-0.007389340704967839,-0.006789340704967839,1,stop,0.0020817539240376437,-0.0074020524569540225,False,False,MSFT,2019-01-09 15:00:00+00:00,5
0.005916586503020371,-0.9709418174260521,-0.23931566428755743,0.6105390231968317,2.430846140291757,0.88524729553583,0.0,0.16529177242639526,1.5829459831448407,0.576137377775731,0.031882463424769254,0.01718172816477348,0.0,0.0,0.18505782290817405,0.02800408024600496,1.0885240856811387,0.4613846733115611,0.42386262222426896,0.4613846733115611,0.0,0.5014195923660959,0.0,1.4404172276219036,1.9943377068301786,0.002571054803226609,1.4147744782345926,0.0036254030126918746,0.0064675354193577395,0.005124461793709845,0.002982831706573652,0.003236933818672627,-0.00035891449883784787,0.0,0.42386262222426896,0.1349527239018343,0.2099563439224006,0.27073088884759994,0.11475270446416992,0.7568759104441407,True,2019-01-09 18:30:00+00:00,2019-01-10 16:30:00+00:00,266.7251099307165,267.9883532574288,0.004136124495516858,0.004736124495516858,10,momentum_decay,0.009343159798742118,-0.0052703393493341855,False,False,MSFT,2019-01-09 18:00:00+00:00,5
0.005289160436017135,0.5680647467311559,0.8229838658936564,0.08423244581141513,0.7038125112669257,0.7932070375657784,0.0,0.37525923138961204,1.1368820576848973,0.8132991947525,0.3485087551707726,0.9528980183708545,0.0,0.0,0.6451146449242636,0.11815619843206139,3.2485464189879756,0.6065062323182784,0.1867008052475,0.6065062323182784,0.0,0.7300764464747916,0.0,0.4511627344068086,0.8645280753585287,0.001645732506613501,1.6377349897182647,0.0004457174953917953,0.00714618056091787,0.0010796913528745566,0.014890268872508106,0.0010011008364319007,0.007803851308093357,0.0,0.18670080524749996,1.0,-0.011508664199412986,1.1076168748008433,0.20679296243422166,1.589399131277712,True,2019-01-10 16:00:00+00:00,2019-01-10 17:30:00+00:00,145.74193882993796,144.7012879593555,-0.007740366588623159,-0.007140366588623159,4,stop,0.000863543156453872,-0.010790722734680736,False,False,AAPL,2019-01-10 15:30:00+00:00,6
0.009610689174537489,-0.3546048870425359,-0.9350162426854147,1.040740084311781,1.1160064945398362,0.8772142172798482,0.0,0.27149140471316235,4.137488592970343,0.5293107492833141,0.7757128208494094,-0.016495609083191917,0.0,0.0,0.13367434456121435,0.027315283693032714,0.8636801582870756,0.4065249665631623,0.4706892507166859,0.4065249665631623,0.0,0.5046274632732863,0.0,2.2110980497793786,1.1085975795463037,0.00557327059065723,2.065054164782765,0.010103284835040416,0.023414475395045153,0.019331362943447727,0.015290762868328311,0.033673187391989545,0.03163435751634114,1.0,0.4706892507166859,1.0,3.749318266189171,0.26086379183962494,0.12278578272015188,1.6569497675209939,True,2019-01-11 19:30:00+00:00,2019-01-11 20:00:00+00:00,270.917107674494,276.51506291943116,0.02006298172525549,0.02066298172525549,2,target,0.021028470236696295,-0.0074437237135897005,False,False,MSFT,2019-01-11 19:00:00+00:00,7
0.011550774619162943,1.0,0.0,0.6695619857565669,1.354405374951553,0.8223989811676621,0.0,0.25733985617450283,1.1916375081808306,0.5379072149588322,1.3743636887380482,1.05337794705269,0.0,40.61629590699445,0.11497706583823061,0.04408334329427692,0.7797269461678108,0.3603061961264944,0.4620927850411677,0.3603061961264944,1.0,0.14341850857186764,0.004061629590699445,1.4489773643553334,1.318890505961769,0.005228980818511962,1.696787873221943,0.011887526833903372,0.06654915876368594,0.01776829951592429,0.04486215239507496,0.03542082702150595,0.07028674655936995,0.0,0.46209278504116774,1.0,2.209718947533471,0.38434060124187736,0.17760101883233786,1.0215025051412487,True,2019-01-14 15:00:00+00:00,2019-01-15 14:30:00+00:00,280.51321568259897,282.95373437802647,0.008100191502524213,0.008700191502524213,13,stop,0.021983582314561767,-0.007958253380952685,False,False,MSFT,2019-01-14 14:30:00+00:00,8
0.011921700447515235,0.8854560256532099,0.4647231720437685,0.6289934980437728,0.9769028267616814,0.9464546766249495,0.0,0.07306790498298735,1.7748973144380444,0.5390635565451103,1.4386620960177767,1.2964321753954349,0.0,0.0,0.17913606771771337,0.010739132600332582,1.053330106707752,0.4855182331700598,0.4609364434548897,0.4855182331700598,0.0,0.4924341779438532,0.0,1.3645991914400022,0.9793535623901815,0.004910127280674059,1.2709312512419053,0.007555326986544486,0.07624611633325662,0.019532667972739448,0.051858311305502225,0.03233022336618396,0.07616072231351678,0.0,0.4609364434548897,1.0,2.2261029421013756,0.11616639156080424,0.05354532337505049,0.4119051329000763,True,2019-01-14 15:30:00+00:00,2019-01-15 14:30:00+00:00,282.6325847511281,282.6891112680783,-0.000400000000000022,0.00019999999999997797,12,stop,0.014320062572811931,-0.003143095862797596,False,False,MSFT,2019-01-14 15:00:00+00:00,8
0.008381808138549433,1.0,0.0,0.8123848309909879,1.2676158373824367,0.807439826596526,0.0,0.34646657694387695,1.452797366477698,0.548490462468717,0.5666227361479937,0.6718860246815966,0.0,51.52914648244078,0.11637401312217915,0.05022040849568856,0.7883117840898951,0.35593028906524293,0.4515095375312831,0.35593028906524293,1.0,0.1176801382418992,0.005152914648244078,1.799263943421575,1.2362624195870713,0.00410860805389259,2.1988323173033084,0.01204418031672394,0.03139686309354506,0.017576130332825457,0.028356166176790154,0.02004287003230254,0.018842378680133276,1.0,0.45150953753128303,0.6802163125748482,1.9581121498183325,0.4264808545488168,0.19256017340347403,3.402324884442211,True,2019-01-16 15:00:00+00:00,2019-01-17 14:30:00+00:00,147.78692359299427,149.6188715172147,0.011795872920838436,0.012395872920838436,13,time_exit,0.015325441408853058,-0.006024530830405328,False,False,AAPL,2019-01-16 14:30:00+00:00,10
0.006577868285146018,-0.9709418174260521,-0.23931566428755743,0.9638616274218268,5.670596498292797,0.8212682997808427,0.0,0.3793401973964853,2.4537521619080294,0.5458624510994066,0.09511625228823216,1.427280446690407,0.0,0.0,0.12080373916987251,0.045320024432219386,0.8084131157373384,0.3671307508802493,0.4541375489005933,0.3671307508802493,0.0,0.25319045967345855,0.0,2.122400206182483,3.949595894287314,0.003312525583925119,1.7159307161569934,0.0063806088784883475,0.006740936325799085,0.007514273479819922,0.006509593120743951,0.005533571358683043,0.0012717192001758804,0.0,0.4541375489005934,0.7065483714934256,1.012191654198252,0.3935629208633911,0.17873170021915732,2.0999563390047196,True,2019-01-16 18:30:00+00:00,2019-01-16 19:30:00+00:00,285.65918127596296,289.6990924840462,0.01354241681306394,0.01414241681306394,3,target,0.01963254306767137,-0.0026834858641328063,False,False,MSFT,2019-01-16 18:00:00+00:00,10
0.006806274734451121,-0.7485107481711013,-0.663122658240795,0.582396254917302,0.6277014435431081,0.719526359298673,0.0,0.380096998264059,2.9444047249817626,0.5702497028561264,0.3349876451124867,1.4328261173977301,0.0,0.0,0.0922224896426004,0.0881079273762986,0.6742893817186405,0.28977606215479945,0.4297502971438736,0.28977606215479945,0.0,0.28702690643363893,0.0,1.3551968638251457,0.6633219264923108,0.0032430668257265455,1.209990521329508,0.003979724339260304,0.005974471314263319,0.010385726282201801,0.004937842192674902,0.010218572713632135,0.010860081073831074,0.0,0.4297502971438736,1.0,1.8066521525323822,0.6526432734662708,0.28047364070132697,0.6187189557867343,True,2019-01-16 19:00:00+00:00,2019-01-16 19:30:00+00:00,286.7960260724201,290.99285304674515,0.014033490679069938,0.014633490679069938,2,target,0.015590771754591337,-0.004090546481837376,False,False,MSFT,2019-01-16 18:30:00+00:00,10
0.006893792073835445,-0.3546048870425359,-0.9350162426854147,0.4816482986739848,0.8404358806635343,0.9316674193340504,0.0,0.0787018164606487,3.3790210906708733,0.5818105260859668,0.5816534260849513,1.4926784284222296,0.0,0.0,0.2218553598977481,0.01541762851249009,1.2278595647413044,0.5134779454200172,0.41818947391403316,0.5134779454200172,0.0,0.6351985793960634,0.0,1.1517465855034812,0.8636696807915233,0.003313166833717169,1.7206561965653595,0.0033314448975236832,0.0099055809975781,0.007324427469127537,0.005210150943220304,0.014893738700033632,0.013262514431036099,0.0,0.41818947391403316,1.0,2.0415834701914486,0.1634010058319287,0.06833258066594965,2.0095658638606597,True,2019-01-16 19:30:00+00:00,2019-01-17 14:30:00+00:00,287.75147123010913,292.5302354681389,0.016007262571416426,0.016607262571416426,4,gap_through_target,0.016607262571416426,-0.006542656749789821,False,True,MSFT,2019-01-16 19:00:00+00:00,10
0.00738763003051381,1.0,0.0,0.7214547606613273,3.6181591668097814,0.7615112301173835,0.0,0.39169511146859426,1.2507097349373204,0.5607326888738233,0.421275046374825,1.5360005272536088,0.0,9.077675415816167,0.10441593393675339,0.06877761168431604,0.7335941255556809,0.32224391899120686,0.4392673111261767,0.32224391899120686,1.0,0.3102202651978015,0.0009077675415816167,1.6424048464059147,2.7392172349812087,0.0030143467435248886,1.2943767830543074,0.006271031999658394,0.012395872920838436,0.0077648605487825595,0.0441819275394042,0.010060457354186925,0.00630372868955642,0.0,0.4392673111261767,0.44419511297313463,0.716007886557448,0.5429240096898835,0.2384887698826165,0.7868943661227601,True,2019-01-17 15:00:00+00:00,2019-01-17 17:30:00+00:00,149.6188715172147,149.20842777257695,-0.0033432618658036477,-0.002743261865803648,6,momentum_decay,0.00665914671735468,-0.005017809548217733,False,False,AAPL,2019-01-17 14:30:00+00:00,11
0.007845231270651986,1.0,0.0,0.8915699561726668,22.806455797208013,0.791592813586232,0.0,0.4054979520022417,1.5402024769511686,0.5417742922263521,1.0945625338072913,1.893387994627414,0.0,57.245841898112545,0.10400213996963335,0.05475415966908611,0.7275172478474242,0.33336710581258416,0.4582257077736479,0.33336710581258416,1.0,0.0,0.005724584189811255,1.9457004289534103,8.011240269483176,0.004194816103532717,1.4671339400849661,0.01280874840933599,0.03833395366763348,0.013123445832235348,0.04207695914217635,0.023768082648832678,0.03901581696123868,0.0,0.4582257077736479,1.0,1.995278144583223,0.4548133875470269,0.20840718641376796,1.278333244059871,True,2019-01-17 15:00:00+00:00,2019-01-17 16:30:00+00:00,294.59077198062954,299.5597073638636,0.016267247231901583,0.016867247231901583,4,target,0.01848256668205983,-0.0029122840080009205,False,False,MSFT,2019-01-17 14:30:00+00:00,11
0.010593926859468125,1.0,0.0,0.8056309759095163,3.937979292559384,0.644781735767728,0.0,0.6643749239901877,1.2059538031266217,0.5692570165719315,0.12990299629500945,0.20196543413399198,0.0,54.67200143700835,0.060795868042125854,0.12298873852637374,0.4969059522133168,0.21403875233965952,0.4307429834280685,0.21403875233965952,1.0,0.07523640742146724,0.005467200143700834,1.8703287271168094,2.793837725433498,0.005242718879243146,1.8156886139809276,0.01412252867428565,0.025509846045726592,0.016356389698797047,0.026941208019724883,0.009175693128869344,0.00779847816970336,0.0,0.4307429834280685,0.3009694031715314,1.0502570827693325,0.824664075558587,0.355218264232272,1.8543660145762508,True,2019-01-17 15:00:00+00:00,2019-01-17 17:00:00+00:00,192.63619332732864,193.9428928113408,0.006183250133020502,0.006783250133020502,5,stop,0.020029174783871673,-0.0041877386480028145,False,False,TSLA,2019-01-17 14:30:00+00:00,11
0.0078008385754480564,0.8854560256532099,0.4647231720437685,0.40473473526238357,0.45281827646274014,0.7959057644482492,0.0,0.19921690237744683,1.9488116250697771,0.5853563356882717,1.2454230887900875,2.1036597544638447,0.0,0.0,0.14279379002595102,0.05942394667938404,0.9194933697322342,0.38126210013652095,0.4146436643117283,0.38126210013652095,0.0,0.3625039828622878,0.0,0.9761025432143221,0.5004127473392291,0.004156798536749832,1.6868961084982474,0.003167270264108346,0.040631376193408064,0.016016587441401775,0.045605156761445054,0.018107135648300465,0.041133847537152324,0.0,0.4146436643117283,1.0,2.167606317190847,0.4922159751079529,0.20409423555175077,1.8125649899542207,True,2019-01-17 15:30:00+00:00,2019-01-17 18:30:00+00:00,295.52382057280454,297.38443190526965,0.005695977525123897,0.006295977525123897,7,stop,0.015266941886889152,-0.003921804965534181,False,False,MSFT,2019-01-17 15:00:00+00:00,11
0.00849222941578692,0.5680647467311559,0.8229838658936564,0.8429469691161532,2.2836538734231415,0.708887776726727,0.0,0.5344549951040605,2.6202822302678674,0.5408553226580068,1.3743176791968663,2.1367418050861313,0.0,0.0,0.0695154413270624,0.08575920351717976,0.5439311652927988,0.2497430993847337,0.45914467734199316,0.2497430993847337,0.0,0.306910162658065,0.0,1.835907091411811,2.0623186041883224,0.003863233382692624,1.3972808311558935,0.007210112631478305,0.05149580329197545,0.010400219270925382,0.05192068961807261,0.023660151817405994,0.04199199645842322,0.0,0.4591446773419932,1.0,2.917565453935673,0.6340315757516709,0.2911122232732731,1.0501645060444802,True,2019-01-17 16:00:00+00:00,2019-01-17 18:30:00+00:00,297.65458060441927,297.50535403647456,-0.001101341412726397,-0.0005013414127263971,6,momentum_decay,0.0079991544508633,-0.0023075061656562257,False,False,MSFT,2019-01-17 15:30:00+00:00,11
0.011036521398308864,-0.970941817426052,0.23931566428755768,0.5851974962362924,1.6065914319374623,0.8400346898555556,0.0,0.22569749578503426,1.6797444255281735,0.5852355443484807,0.4925578696561568,1.0417194784847328,0.0,0.0,0.1680235346137046,0.04324116755005323,1.0253295054794007,0.4252702342040364,0.4147644556515192,0.4252702342040364,0.0,0.5306511514680702,0.0,1.4109152514456762,1.4557658186111255,0.0120703277561053,1.865681306301737,0.0065005286442021415,0.02302963287020532,0.010589537277011507,0.028474253358711232,0.00972578301853444,0.043610480614787894,0.0,0.41476445565151926,0.3850481749857841,0.5470041831839448,0.3856774802291237,0.15996531014444432,2.016168375461213,True,2019-01-18 18:00:00+00:00,2019-01-18 19:00:00+00:00,152.64464308531996,150.3703441611597,-0.015499303887716875,-0.014899303887716875,3,stop,0.0071149680866489096,-0.032237484870250466,False,False,AAPL,2019-01-18 17:30:00+00:00,12
0.0068568925784659885,1.0,0.0,0.9941312134859596,2.1914964537311667,0.6423642705950823,0.0,0.7776673999707425,1.3968004622440588,0.5428163226687616,0.21881941713540845,0.35624900679926186,0.0,-29.82924706104617,0.04707797513212173,0.11533023891359856,0.4050463794873955,0.18518059326384384,0.45718367733123844,0.18518059326384384,1.0,0.5040904166505296,0.002982924706104617,2.1744678622148013,1.983771099328037,0.002347835952801823,1.0854134220499871,0.0038600387705818306,0.01413844312204815,0.007004417323815959,-0.00422068721564306,0.0023844251349389722,0.011279860992239987,0.0,0.45718367733123844,0.4210315642782131,0.46796731511157835,0.7822583069728141,0.35763572940491767,0.27488897725603484,True,2019-01-22 15:00:00+00:00,2019-01-22 18:00:00+00:00,295.1661743708333,292.4338786577156,-0.009856804980929067,-0.009256804980929068,7,stop,0.006801175381070168,-0.010826134577316293,False,False,MSFT,2019-01-22 14:30:00+00:00,14
0.00814488461189264,-0.7485107481711013,-0.663122658240795,1.0114695683919008,1.0198057498889255,0.7836924252191394,0.0,0.47115069186776376,2.8176953821319417,0.5356294003598694,0.4356649559706462,0.5487713674750717,0.0,0.0,0.09621719442612243,0.056609848177048075,0.6876443638471968,0.3193218255790087,0.4643705996401307,0.3193218255790087,0.0,0.31226715209368305,0.0,2.1781516081675942,1.0189262648751147,0.004054650873833868,1.8148822884866567,0.00830673633320722,0.019090527620087228,0.016587256718758603,0.014038442435741594,0.01663858756682779,0.012408440455007774,0.0,0.46437059964013067,0.9523004571082148,2.274734846533536,0.4658080743018675,0.21630757478086063,1.8884823558004724,True,2019-01-22 19:00:00+00:00,2019-01-22 20:30:00+00:00,298.82872626984624,304.06166608234776,0.01691150191556916,0.01751150191556916,4,target,0.017975230837210088,-0.005263236020354833,False,False,MSFT,2019-01-22 18:30:00+00:00,14
0.008589012220512181,-0.3546048870425359,-0.9350162426854147,0.6979209463960825,0.7320199006362428,0.845847800090666,0.0,0.23820157755403293,3.3538995021161897,0.5483403159857074,0.7453652930605202,0.7060271956574921,0.0,0.0,0.13493149993253417,0.03779245566433172,0.8727547089717239,0.39418811607637344,0.4516596840142926,0.39418811607637344,0.0,0.4138154289060091,0.0,1.5452363164076366,0.7526209051598195,0.004176890400793404,1.8767679050020822,0.00603060168710301,0.020942442581935783,0.014387432638455655,0.022155288903544124,0.022303582792990273,0.02203227312356648,0.0,0.4516596840142925,1.0,2.866358391415674,0.3413016600002103,0.15415219990933404,1.9691646685045456,True,2019-01-22 19:30:00+00:00,2019-01-23 14:30:00+00:00,300.630843290644,300.69096945930215,-0.000400000000000022,0.00019999999999997797,4,stop,0.013065013313617202,-0.004281184513221792,False,False,MSFT,2019-01-22 19:00:00+00:00,14
0.006919621260806987,1.0,0.0,0.46608539380315667,4.090536276043982,0.5473863845241997,0.0,0.5191106683816172,0.6278072559409054,0.5936192259978234,-0.18844826600928077,0.09075741287783677,0.0,71.77210544319968,0.037582350148171136,0.1893091004840635,0.34697903922240275,0.14100561052202304,0.40638077400217665,0.14100561052202304,1.0,0.0,0.007177210544319967,1.1469179243225227,2.596994686403471,0.0035178287524212266,1.3550498853771418,0.01043600245515175,-0.0055525678618745244,0.011241624457565047,0.016239530576928507,0.005989337244619808,0.0006008382676301327,0.0,0.40638077400217665,0.07917587054936544,1.1856171961923896,1.1137672951832132,0.45261361547580026,0.9931762420690845,True,2019-01-23 15:00:00+00:00,2019-01-23 18:00:00+00:00,150.03682719440636,150.59375126057662,0.003111915778175312,0.003711915778175312,7,stop,0.01277461612244779,-0.0061918814213566264,False,False,AAPL,2019-01-23 14:30:00+00:00,15
0.009124714671706233,1.0,0.0,0.7796445618604072,2.509857411647004,0.928096577759751,0.0,0.12215998132299428,1.5767853194281212,0.5411008456153821,0.984829146331975,1.3230123820987383,0.0,-61.6191201223093,0.17115456626805664,0.01500107160015792,1.0224412463869286,0.4691974233751331,0.4588991543846179,0.4691974233751331,1.0,0.44953621029172686,0.00616191201223093,1.6989453007511155,2.2245149047071813,0.0038562136957377407,1.4019816855953737,0.000958944121341343,0.030671905628943508,0.0038069005396828004,0.045244001744171314,0.01193703242843358,0.034506853812493965,0.0,0.45889915438461787,1.0,0.7461027695546212,0.15668676124853184,0.071903422240249,0.8411213439987771,True,2019-01-23 15:00:00+00:00,2019-01-23 20:00:00+00:00,304.21948341599176,310.1877027810431,0.01901813654416833,0.01961813654416833,11,target,0.02047687332652326,-0.002548078358227457,False,False,MSFT,2019-01-23 14:30:00+00:00,15
0.008687895446981639,0.5680647467311559,0.8229838658936564,0.3574499483207355,1.2354184865804225,0.8802907087173689,0.0,0.10349416400084084,2.293543906788631,0.5865459623197622,0.9469513764811651,1.6346765475888778,0.0,0.0,0.19433214251668765,0.030181560307842532,1.129113827635873,0.4668366710371311,0.4134540376802378,0.4668366710371311,0.0,0.5285923424857976,0.0,0.8645457916586718,1.1873543080920046,0.0034578161857904233,1.4317247444539676,0.003115161875672623,0.03578264100241557,0.005650954846878609,0.049105637248450185,0.009479368009617684,0.03229689204054709,0.0,0.4134540376802378,1.0,0.7468435596828337,0.289534701255203,0.11970929128263108,0.9861201701108748,True,2019-01-23 16:00:00+00:00,2019-01-23 20:30:00+00:00,305.9386139803163,311.65323376694556,0.018078975211010585,0.018678975211010584,10,target,0.01926864942105322,-0.004672805688148096,False,False,MSFT,2019-01-23 15:30:00+00:00,15
0.008977247667360124,0.120536680255323,0.992708874098054,0.6064444534366025,1.7626872257132429,0.8288468829537392,0.0,0.23212715597171454,2.8139794185100926,0.5528534432492755,0.9602917317951417,1.717337984565407,0.0,0.0,0.130387426292007,0.043613677065636444,0.8536358391675538,0.38170032620301475,0.44714655675072434,0.38170032620301475,0.0,0.39291089467788753,0.0,1.3562543293264888,1.6298686406865328,0.002927109257378417,1.398709829390197,0.005474003636845914,0.04561285789229519,0.008606217919955306,0.057465630866158746,0.012125533829339119,0.029396761501828683,0.0,0.4471465567507244,1.0,1.2685971463511512,0.3827673823318139,0.17115311704626085,0.9102186036773524,True,2019-01-23 16:30:00+00:00,2019-01-24 15:00:00+00:00,307.61332306589617,313.5505931878219,0.018701082484824095,0.019301082484824095,11,target,0.021366699216550433,-0.0031689342765648387,False,False,MSFT,2019-01-23 16:00:00+00:00,15
0.00701837365208317,-0.35460488704253545,0.9350162426854148,0.27574870438320465,0.3953870241031936,0.5491920363152558,0.0,0.39926718186048105,1.2055481323478325,0.6390594707436471,0.21073295941346168,0.243591696624157,0.0,0.0,0.0610164677303751,0.21597199512871373,0.5215582396526968,0.18825150705890292,0.3609405292563529,0.18825150705890292,0.0,0.4760502194883983,0.0,0.7639726825672105,0.4760502194881172,0.0038378528175019096,1.3048690681202206,0.0019390601189166468,-0.0008068446395519402,0.0068769941048616445,0.01691099976828614,0.002288468530082799,0.00829151218450308,0.0,0.3609405292563529,0.3612833389485793,0.5204033330986559,1.2489812784726517,0.4508079636847442,0.8226304875005758,True,2019-01-23 17:00:00+00:00,2019-01-23 18:00:00+00:00,150.38018175179423,150.41025778814458,-0.000400000000000022,0.00019999999999997797,3,stop,0.010462205165089333,-0.0021886446061635256,False,False,AAPL,2019-01-23 16:30:00+00:00,15
0.008669466291607739,-0.35460488704253545,0.9350162426854148,0.26761382454352806,0.42714510688393553,0.9223077880888713,0.0,0.05326238904610888,3.174734081550846,0.609639929054171,1.0316902115941957,1.9051763025940882,0.0,0.0,0.25540628860037773,0.01893034874083055,1.3627103711027815,0.5319477171430423,0.3903600709458289,0.5319477171430423,0.0,0.4078302238097284,0.0,0.6855563477460924,0.48928278784599344,0.002678214510723445,1.1596569966503412,0.0023254642686809657,0.048958124919578294,0.007812197505391083,0.0578330623684562,0.013507298727627681,0.025605568218993513,0.0,0.390360070945829,1.0,1.2517923102767956,0.19902704629286133,0.07769221191112874,0.36928929953357814,True,2019-01-23 17:00:00+00:00,2019-01-24 15:00:00+00:00,308.3286668572561,314.0757135729751,0.018039352526956588,0.018639352526956587,10,target,0.018997057968354047,-0.0023824014677702454,False,False,MSFT,2019-01-23 16:30:00+00:00,15
